ID	adj.P.Val	P.Value	t	B	logFC	GENE_SYMBOL	AveExpr	RANGE_STRAND
7948667	7948667	0.0000410132222826343	0.0000000363810273673816	44.1132028753969	10.321941234572	0.7684098844065	AHNAK	2.95589792940293	-
8089082	8089082	0.0000410132222826343	0.0000000367990918039787	44.0205004411662	10.3165419466909	1.27899924103056	DCBLD2	2.85794489775305	-
8127854	8127854	0.0000423100012077568	0.0000000392716820714924	43.4965572281689	10.2855521171561	0.878254540199487	ME1	2.55936105761642	-
8083494	8083494	0.0000505822828770439	0.0000000513053730530009	41.407391591977	10.1535067439374	1.31668610619749	MME	2.71385947437313	+
8092169	8092169	0.0000505822828770439	0.0000000533784751615018	41.1063927409161	10.1332940265006	0.592321770763374	TNFSF10	2.83038798936329	-
8129497	8129497	0.0000505822828770439	0.0000000566104559290653	40.6637029714104	10.102989099533	1.19835966038946	EPB41L2	2.63508102144985	-
8151334	8151334	0.0000505822828770439	0.0000000581202221037689	40.4670396121609	10.0893012191874	0.638589269284776	MSC	2.78520199909545	-
8155849	8155849	0.0000505822828770439	0.0000000583485961110032	40.4378180983618	10.087255400771	0.590488377366925	ANXA1	3.34339866274589	+
8157381	8157381	0.0000505822828770439	0.0000000602568606659001	40.1988161693896	10.0704051350771	0.597156779355184	ZNF618	2.49499507529905	+
7970569	7970569	0.0000505822828770439	0.0000000603664763102738	40.1853600865328	10.0694501769942	0.524497293584687	SACS	3.06709724253374	-
7970329	7970329	0.0000505822828770439	0.0000000610349009066772	40.1039270915036	10.063656636098	0.518027276169132	GAS6	2.76402544247491	-
8037005	8037005	0.0000510154784179572	0.0000000631360148732493	39.8546656052216	10.0457685835952	0.719135587511589	TGFB1	2.91329696305001	-
8102950	8102950	0.0000522388315402472	0.0000000705325034508111	39.0495096440153	9.98635710268094	0.630630617130847	INPP4B	2.64659389673285	-
8135069	8135069	0.0000523403505215635	0.0000000759631137082525	38.5194746196434	9.94583937015351	0.945460123081913	SERPINE1	2.9463621928645	+
8123936	8123936	0.0000523403505215635	0.0000000761113973736421	38.5056361323942	9.94476609255913	0.551666684759991	NEDD9	2.74052785087044	-
8111772	8111772	0.0000550263166842389	0.0000000846430129375351	37.7591293786974	9.88567251934394	1.24544595035067	DAB2	2.78370170449823	-
8152617	8152617	0.0000550263166842389	0.0000000851247125463924	37.7196633525344	9.88248182106852	0.88639558884214	HAS2	2.60523984345561	-
8018038	8018038	0.0000577056732283479	0.0000000923974823693597	37.154061221216	9.83599780340538	0.557787000149719	ABCA5	2.30491164622627	-
7991234	7991234	0.0000577056732283479	0.0000000928404135971687	37.1213290270634	9.83326376267282	0.986125703946907	MFGE8	2.91957000806149	-
7995681	7995681	0.0000577442293473818	0.0000000946890305192053	36.986685390807	9.82196589738223	0.521998108434331	MMP2	3.12486738569704	+
8163896	8163896	0.0000589300514211595	0.0000000991177244943942	36.6763886104132	9.79561070153965	0.834780059744766	STOM	2.90229680990816	-
8137670	8137670	0.0000589300514211595	0.000000101317946054226	36.5282687012914	9.78287136507627	0.553543187963157	PDGFA	2.89037591066853	-
7942596	7942596	0.0000615443709151644	0.000000108537147432455	36.0677574490888	9.74259523162245	0.560852463164856	SERPINH1	3.19898912254206	+
7954090	7954090	0.0000664214174349151	0.000000119310589481023	35.4439658983338	9.68637793226507	0.9097856001037	EMP1	2.63507090707604	+
8009073	8009073	0.0000664214174349151	0.00000012124821721667	35.3388524386507	9.67671157502828	1.09987829075388	RNU6-446P	1.65456059656637	+
8104758	8104758	0.0000671666213940054	0.000000124686652134536	35.1571260563631	9.65986548318968	1.32754908665188	NPR3	2.48994029336534	+
8104901	8104901	0.0000709148223033216	0.000000133838809458328	34.7009547746059	9.61681536083963	0.874830559914388	IL7R	2.70044372354466	+
8038347	8038347	0.0000720135541563918	0.000000140434080714765	34.3945235153844	9.58727030824737	0.555671406617088	TEAD2	2.79065000796662	-
8124088	8124088	0.0000720135541563918	0.000000140570499184689	34.388365957635	9.58667136568882	0.838224718506992	KIF13A	2.65014270634372	-
8135587	8135587	0.0000720135541563918	0.000000143154124478948	34.2730654225331	9.57541754397412	1.19880017895069	CAV2	2.69926899110601	+
8145555	8145555	0.0000720135541563918	0.000000144824758521254	34.1998120086883	9.56822945788656	0.616653768604627	SCARA3	2.9111810691738	+
8021301	8021301	0.0000748838967047184	0.000000153463308803745	33.8363421285332	9.53211825801772	0.851681479129695	RAB27B	2.59790654696886	+
8148070	8148070	0.0000748838967047184	0.000000155230997779033	33.7649474582553	9.52493697022829	0.969576686076141	COL14A1	2.82399104455967	+
8115691	8115691	0.000079355164721629	0.000000166954958109922	33.314546045183	9.47895170261674	0.77441610579178	SLIT3	2.91732851484616	-
8105348	8105348	0.0000796577564297381	0.000000170869432954678	33.1724352264549	9.46419443738218	1.21204895720752	GPX8	2.56218244600893	+
8109999	8109999	0.0000796577564297381	0.000000173741961486397	33.0705790533062	9.45354294988351	0.556280452113989	ERGIC1	2.94582397718811	+
8111677	8111677	0.0000796577564297381	0.000000177898183345956	32.9266785252171	9.43838785644789	0.716641999318612	LIFR	2.83300606509581	-
7937335	7937335	0.0000809482581972691	0.00000019537332849146	32.3623904300245	9.37772766964162	0.576257625264152	IFITM1	2.60424531575385	+
8155169	8155169	0.0000809482581972691	0.000000197198786034459	32.3069089915249	9.37165557553811	0.618022419299726	RECK	2.66394998458022	+
8084742	8084742	0.0000809482581972691	0.000000199907294172266	32.2256985577912	9.36273217350348	0.799675453646636	LPP	2.96467090127731	+
7980908	7980908	0.0000809482581972691	0.000000200360776454365	32.2122288130661	9.36124803267036	0.902675135734011	FBLN5	2.87819754597716	-
7927631	7927631	0.0000833232202824233	0.000000211395193934554	31.8951649981816	9.32597380866664	1.17416381930769	DKK1	2.68744908219986	+
7992789	7992789	0.0000839400074717454	0.000000222543885222266	31.5941035626066	9.29186844460249	0.516592205598967	TNFRSF12A	3.21250486260321	+
8010915	8010915	0.0000839400074717454	0.000000222877299405759	31.5853763319519	9.29087077165399	0.519494342880737	FAM101B	3.14240087136383	-
8145291	8145291	0.0000839400074717454	0.00000022334830737199	31.5730738179126	9.28946351223213	0.684091452575292	SLC25A37	2.67935102178114	+
8055711	8055711	0.0000847005393955446	0.000000233061136928903	31.3260128007548	9.26098582494677	0.618732883703287	NEB	2.75996768987554	-
8052355	8052355	0.0000847005393955446	0.000000239697241454985	31.1641133684477	9.24209792951524	0.645150851530635	EFEMP1	2.6909851869707	-
8042439	8042439	0.0000847005393955446	0.000000241019580658287	31.1324859107366	9.2383869728146	0.543998325520712	ANTXR1	3.0221626950998	+
7957260	7957260	0.0000847005393955446	0.000000241095560916745	31.1306748677989	9.23817426665861	0.631136645232324	GLIPR1	3.16912269645493	+
8023828	8023828	0.000089263103485378	0.000000265129727873404	30.5894070700923	9.17356691711389	0.894623361686937	NETO1	2.53700302505741	-
8012896	8012896	0.0000894782515805055	0.000000272939791203638	30.4259066694041	9.15363785240169	0.782803345857876	PMP22	2.8885439327436	-
8066214	8066214	0.0000939597234793357	0.000000305243370110153	29.8039981212131	9.07602321983418	0.606789204461252	TGM2	2.93225842875055	-
8154245	8154245	0.0000969300933958382	0.000000326889025096574	29.4293179673969	9.02783817503888	1.03800157380731	PDCD1LG2	2.60347825709195	+
8106354	8106354	0.0000979979092799956	0.000000335149853476532	29.2939921581941	9.01016392649652	1.11233465367672	IQGAP2	2.49260925139386	+
8127502	8127502	0.0000979979092799956	0.00000033966819248419	29.2216327140223	9.0006535431803	0.711883571321339	LINC00472	2.70731774994855	-
8032909	8032909	0.0000979979092799956	0.000000341401930757478	29.1941692031126	8.9970329584475	0.597907771943949	PLIN3	2.82356551860792	-
8120967	8120967	0.0000979979092799956	0.000000345650247762121	29.1275646735156	8.98822709829946	0.97999873378536	NT5E	2.87466494122703	+
8091422	8091422	0.0000998458984384087	0.000000358346716340937	28.9341409552898	8.96245042546042	0.850413239427696	WWTR1	2.74966603580972	-
8122396	8122396	0.000104914053151721	0.000000386274320876668	28.5358060545301	8.90839433010398	0.712907359758729	AIG1	2.56554138359987	+
8047161	8047161	0.000105770912969752	0.000000406014940084182	28.2742535714868	8.87217294795325	0.81979673885509	NABP1	2.74649788297196	+
7942957	7942957	0.000105770912969752	0.000000411209462794982	28.20792198187	8.86289356176147	0.678449646986659	PRSS23	2.7242291200616	+
7965403	7965403	0.000105770912969752	0.000000412336717124739	28.1936582953121	8.86089317900857	1.53332780275553	LUM	2.60603327814071	-
8117321	8117321	0.000107428768163222	0.000000422123497315341	28.0717274920586	8.84372092003142	0.796232897930875	TRIM38	2.23404303979796	+
8140971	8140971	0.00010804382853349	0.000000439540223370298	27.8627906860985	8.81399133356697	1.05249114042273	SAMD9L	2.61109607744379	-
8104746	8104746	0.00010804382853349	0.00000043986647748049	27.8589707148846	8.81344418836816	1.12842340189923	NPR3	2.71390674224696	+
7907222	7907222	0.00010804382853349	0.000000449328835663138	27.7496154742412	8.79772561559802	1.08042783125744	PRRX1	2.86074655508921	+
7916862	7916862	0.00010804382853349	0.000000451282969339475	27.7273709913882	8.7945150941505	0.692531179923968	WLS	2.86621598708272	-
8021984	8021984	0.000111522154587786	0.000000486514148599294	27.344828670154	8.73859924121211	0.7910982973316	YES1	2.92979109898225	-
8067113	8067113	0.000121789422106697	0.000000565218072337013	26.5972632046607	8.62536886811502	0.976900986105309	ZNF217	2.60332236418903	-
8102328	8102328	0.000121950396794563	0.000000569789229159312	26.5576808899906	8.61922291000795	0.966066252207715	CFI	2.41975757582373	-
8155192	8155192	0.000121950396794563	0.000000577284450034594	26.4935844551865	8.60923778207631	0.856212388206447	GLIPR2	2.89844349378875	+
8094609	8094609	0.000124008559405815	0.00000059086408677007	26.3799249925945	8.5914311131598	1.02740192547239	FAM114A1	2.52597019794582	+
8068024	8068024	0.000127258577642593	0.000000614224130201557	26.1914521829731	8.56161770532266	0.724754877227984	JAM2	2.68731480476024	+
8108217	8108217	0.000129448531933672	0.000000642215654418911	25.9764734621221	8.5271698074653	1.11880860490696	TGFBI	2.93827932123313	+
8171684	8171684	0.000129448531933672	0.000000644819579880611	25.9570399667127	8.52403234693885	0.763321694776636	SH3KBP1	2.83414887824334	-
8092707	8092707	0.000130556563041639	0.000000658417740038589	25.8570404038283	8.50782574096169	1.13661035296204	LEPREL1	2.78967078417375	-
8135990	8135990	0.000133052324022443	0.000000690989729141496	25.6271220210019	8.47016560432243	0.524419997250809	FLNC	3.04183236285822	+
8131614	8131614	0.000133510570663988	0.000000706361423951668	25.5230252081525	8.45293016610936	0.607910939159932	AHR	2.93943406323494	+
7902565	7902565	0.000134664364681273	0.000000720273170505893	25.4310982541433	8.43761291663167	0.675403190911113	LPHN2	2.85366497749083	+
7922846	7922846	0.000134664364681273	0.000000720798709503424	25.4276668001464	8.43703938638253	0.650741190419719	FAM129A	2.70575618469176	-
8160431	8160431	0.00014141792490829	0.000000800003971444888	24.9418379751562	8.35453396925359	1.12991644212824	MIR31HG	2.5547124609224	-
7939411	7939411	0.00014141792490829	0.000000805041120788828	24.9128828195406	8.34953371400189	0.539640939746147	C11orf74	2.14328923993804	+
8129953	8129953	0.00014141792490829	0.000000819928186370533	24.8285436240357	8.33491513416966	1.17300364493265	HIVEP2	2.50797323211459	-
8047127	8047127	0.00014141792490829	0.000000843989753095973	24.6959856263152	8.31177492490283	0.730336768458071	MYO1B	2.85250761572874	+
7934979	7934979	0.00014141792490829	0.000000849118615273863	24.6683075256544	8.30691780768861	1.09240357947572	ANKRD1	2.72212018530607	-
7973306	7973306	0.00014141792490829	0.000000849974163388146	24.6637097644094	8.30611011004238	0.594077446607095	ABHD4	2.80658818202781	+
8046333	8046333	0.00014141792490829	0.000000851179700010832	24.6572404244506	8.30497321545575	0.644702650260536	CYBRD1	2.68806214518395	+
8112971	8112971	0.000142442812524624	0.000000863797260444489	24.5901732934438	8.29315860378049	1.02094495222651	HAPLN1	2.71162231536677	-
8056257	8056257	0.000144719678043863	0.000000891037280119078	24.4492507800952	8.26816306341145	0.981146821917047	FAP	2.49729260093599	-
8021169	8021169	0.000146154586312307	0.000000922481841765747	24.2927774219684	8.24013580080608	0.515928122510987	LIPG	2.72906593664526	+
7917516	7917516	0.000148488582579239	0.000000946401658714868	24.1779125118077	8.21937609623542	0.743342212145226	GBP1	2.84442750104801	-
8094789	8094789	0.00015085985424923	0.00000097085021143652	24.0640020250205	8.19863227761928	0.686709990593164	LIMCH1	2.60148538487122	+
8090193	8090193	0.000152305926540842	0.000000997123782156561	23.9453086658922	8.17684991737573	0.892134038255587	HEG1	2.69013652072305	-
8129562	8129562	0.000152305926540842	0.00000100740086725967	23.8998830372553	8.16846789849224	0.976748120066434	CTGF	3.08680347730901	-
8100541	8100541	0.000152305926540842	0.00000101314235965103	23.8747429977552	8.16381810356802	0.796336571413442	IGFBP7	2.99382271536037	-
7924207	7924207	0.000154874669907339	0.00000104147079175488	23.7531207596208	8.14121300234247	0.783512750844245	PTPN14	2.9582906984471	-
8045835	8045835	0.000158814172700741	0.00000109574457820814	23.5306722882583	8.0993897475645	0.984937896910692	GALNT5	2.57955206466062	+
8168438	8168438	0.000159406488410075	0.00000110476326239463	23.4949711365702	8.09261924164293	0.573005122453059	UPRT	2.3679758741651	+
8129677	8129677	0.000162929378790448	0.00000114430150630957	23.3424233912771	8.06350594574882	0.562369357265943	SGK1	2.68472957747836	-
8082100	8082100	0.000163364025329043	0.00000115612946377974	23.2979958451167	8.05497076872732	0.698395814109852	PARP14	2.36790467855861	+
8120043	8120043	0.000163364025329043	0.00000115746300548717	23.293020588281	8.05401335888062	0.690420152254875	RUNX2	2.72112732264697	+
7908351	7908351	0.000163392423713354	0.0000011695652624014	23.2481762553099	8.04536927472256	0.866144295597204	PLA2G4A	2.09342651467198	+
8001800	8001800	0.000163392423713354	0.00000117273112160012	23.2365357785895	8.04312121037555	1.02969861701076	CDH11	2.82278694705743	-
7921099	7921099	0.000164275132947897	0.00000118757339073427	23.1824535322256	8.03265340796958	0.869063057604391	CRABP2	3.00364049653244	-
8159900	8159900	0.000164275132947897	0.00000118933142878648	23.1761005522728	8.03142125791581	0.552391210889021	GLIS3	2.8595770095798	-
8123609	8123609	0.000170660969655793	0.00000127168987732447	22.8903327879453	7.97544599842473	0.672701977854421	SERPINB9	2.52901508838119	-
8147469	8147469	0.000170660969655793	0.00000127252540722892	22.887546724042	7.97489492068286	0.639054367734255	CPQ	2.66562140426426	+
8109426	8109426	0.000174115957257879	0.00000132522278040401	22.7160698101354	7.94077550073718	0.638578633254077	NA	2.62722361522992	+
7944082	7944082	0.000175212356086289	0.00000134396038967516	22.6570309934146	7.92893585956855	0.899585513678179	TAGLN	2.92003447541618	+
7980580	7980580	0.000175495664207957	0.00000136881028311308	22.580217147011	7.91346007742435	0.544057559990837	GALC	2.80293745308478	-
8109752	8109752	0.000175495664207957	0.00000137373234258263	22.5651980501702	7.91042466403324	0.515784423390906	TENM2	3.10139024587784	+
8092691	8092691	0.000177267101325192	0.00000140895734476764	22.4595363947731	7.88898175110321	0.548556835882452	BCL6	2.59244451224414	-
8092552	8092552	0.000178029059475122	0.00000142661199851665	22.407747127286	7.87841490588264	0.72509663506219	IGF2BP2	2.86120771067518	-
7951662	7951662	0.000178436207183494	0.00000144989769609813	22.3405862307216	7.86465572374881	0.828332296438411	CRYAB	2.524202268467	-
8047272	8047272	0.000178436207183494	0.00000145747837927176	22.3189965678996	7.86021918973711	0.82730672982869	SPATS2L	2.85657589024343	+
7961532	7961532	0.00017977967407209	0.00000148055252730647	22.254089867336	7.84684160469892	1.13386314502525	ARHGDIB	2.50429215285709	-
7921882	7921882	0.00017977967407209	0.00000148950953157337	22.2292155647453	7.84169905269931	0.785418210654223	OLFML2B	2.64089236063857	-
7965573	7965573	0.00017977967407209	0.00000149626349201424	22.2105759129562	7.8378396914651	0.724778553968302	NTN4	2.94124808589812	-
8134257	8134257	0.000182233312293703	0.00000155757425573664	22.0457899031673	7.80350417404001	0.50794233824275	GNG11	3.10918015305498	+
8121685	8121685	0.000182233312293703	0.00000155988634242684	22.0397263303175	7.80223328380104	0.804935942023006	DCBLD1	2.57164907716163	+
8129134	8129134	0.000182233312293703	0.00000156179039959642	22.0347408074058	7.80118794800888	0.726122934625273	ROS1	2.33540357517134	-
8057620	8057620	0.000187401600527709	0.00000162347848605422	21.8769975456624	7.76792653386863	0.759079508416544	COL5A2	2.67989200902923	-
7906900	7906900	0.000189276161847397	0.00000165224285997543	21.8058473296721	7.75280465631758	0.5292597747373	DDR2	2.75593614428952	+
7981514	7981514	0.000190979570082906	0.00000169848975117915	21.6944681449589	7.72898229187741	0.703031931061679	AHNAK2	2.69193466875129	-
8180061	8180061	0.000190979570082906	0.00000170174549623702	21.6867624981966	7.72732733833832	0.705461683070522	TAP1	2.8546418703779	-
8073015	8073015	0.000193374027644007	0.00000174317231955954	21.5902093839107	7.70651507051988	0.548451973359552	KDELR3	3.00233683378718	+
8109159	8109159	0.000193374027644007	0.00000174991636792927	21.5747478797602	7.70316928354501	1.39911621923815	MIR145	2.3471544286813	+
8097449	8097449	0.000194793625763015	0.00000177189214363189	21.5248503368299	7.69234708294084	0.715785498870797	PCDH10	2.94053850679508	+
8115234	8115234	0.000196416580267679	0.00000179273200640343	21.4782030094975	7.68219567677557	0.68928575367554	ANXA6	2.9931905447433	-
7906400	7906400	0.000197607031919503	0.00000181582526778541	21.4272545063019	7.67107038488716	1.10766999051694	IFI16	2.4832283464814	+
8166202	8166202	0.000201799770788456	0.00000186683987085017	21.3173703034783	7.64694026581219	0.50093288532435	GRPR	2.58959418412671	+
8135218	8135218	0.000203478546579946	0.00000189081766252658	21.2669418911338	7.63580404636641	1.26927525011632	LRRC17	2.6435837337864	+
7990054	7990054	0.000204565929884145	0.00000192689618355404	21.1924710813478	7.61928624161753	0.778844721072069	UACA	2.47733945119469	-
8040430	8040430	0.000205494829657915	0.00000194552822856106	21.1546544542842	7.61086527474178	1.07171730773749	VSNL1	2.56934187825649	+
8021623	8021623	0.000208008163871632	0.00000197701422408809	21.0917114141723	7.59679940996714	1.01382426287826	SERPINB7	2.46485892043559	+
8170420	8170420	0.000209051978136606	0.00000200507760348838	21.0366008719207	7.58443256602895	0.74966093866899	MAMLD1	2.84107047042086	+
8106393	8106393	0.000215258471601505	0.00000215106134453898	20.7639131588128	7.52252782341006	1.0718938003952	F2R	2.86035468801836	+
7987315	7987315	0.000216143306401687	0.00000216671610637501	20.7359749309039	7.51611759553392	0.576235210981241	ACTC1	3.08991460910614	-
8092726	8092726	0.000217762742327538	0.00000218968754854273	20.6954079328368	7.50678712266332	0.965160688500123	CLDN1	2.77634171472994	-
8086467	8086467	0.000218049860525961	0.00000219932101517475	20.6785448749424	7.50290067429443	0.559309053605218	ANO10	2.85279604807034	-
7974366	7974366	0.000218807008866539	0.00000221372766620335	20.6534887081128	7.49711734031156	0.616682613509908	PTGER2	2.54233422087434	+
8145766	8145766	0.000220404367226377	0.00000224901703998867	20.5929185805651	7.48309420625422	0.832763516557621	NRG1	2.76200319178479	+
7908459	7908459	0.000220404367226377	0.00000225418524844046	20.5841422738288	7.48105730481644	0.810433527669173	CFH	2.63613407489732	+
8056201	8056201	0.000221901237092639	0.0000022795299997536	20.541445022932	7.47112946790926	0.696783734582538	RBMS1	2.80964231485816	-
8015635	8015635	0.000224026646195032	0.00000231591339614611	20.4811222812931	7.45705178765878	0.729567264132698	PTRF	2.81054890361216	-
8122807	8122807	0.000224031542927342	0.00000234545767368626	20.4329566538428	7.44576763802418	0.780592313630887	AKAP12	2.73287812134221	+
8044191	8044191	0.000224031542927342	0.00000235167929502771	20.4229049925343	7.44340785266216	1.1093209705101	SLC5A7	2.50506124260126	+
8008151	8008151	0.000224031542927342	0.0000023523863946555	20.4217645900681	7.44314001816205	0.718419372204099	IGF2BP1	2.78965044901899	+
8041781	8041781	0.000224761248060686	0.00000239359638284985	20.355992499174	7.42765578724587	0.546876527554557	EPAS1	2.72914224991769	+
8150509	8150509	0.000225287968612108	0.00000241173345935427	20.3274680071975	7.42091778481837	0.603979795624154	PLAT	2.84398428590533	-
8115490	8115490	0.000226918748555559	0.00000244217143331054	20.2801627045991	7.40971301266339	0.500350973754825	ADAM19	3.12293197318835	-
7973352	7973352	0.000228891744025169	0.00000247863959681969	20.2243945951031	7.39645481405528	0.503531296351137	LRP10	2.98661311659058	+
8006531	8006531	0.000237579130951119	0.00000263151910152844	20.0007268484645	7.34274306423647	0.509970932787717	SLFN5	2.88677579338507	+
8083616	8083616	0.000241387579857624	0.00000270146968387222	19.9034500235833	7.31911124793984	0.615367962119498	MLF1	2.50850637261128	+
7968344	7968344	0.000245926613311352	0.00000280767675232477	19.7613043796806	7.28427873250352	0.638699065662511	ALOX5AP	2.68647487969765	+
7926368	7926368	0.0002547903801599	0.00000305287143008908	19.4560780442271	7.2082564347974	1.24855142423895	VIM	2.91942738998702	+
8095262	8095262	0.0002547903801599	0.00000307362322395154	19.4315833763645	7.20208188869798	0.707001723134161	REST	2.63157676039509	+
8025918	8025918	0.0002547903801599	0.00000310799750282681	19.3914359986461	7.19193768756259	0.670597868069378	CNN1	2.9546882825698	+
7952313	7952313	0.0002547903801599	0.00000312492212701522	19.3718611664294	7.18698081037814	0.771087746752464	MIRLET7A2	2.44660715181659	-
8072817	8072817	0.0002547903801599	0.00000313676683947615	19.3582360532273	7.18352636451614	0.516036202463556	CDC42EP1	2.92360406206435	+
7943398	7943398	0.0002547903801599	0.00000314536560390458	19.3483828150022	7.18102607157337	0.586341580700841	YAP1	2.98094477764655	+
8145736	8145736	0.000260918336907099	0.00000328559645806718	19.1920458032714	7.14111211146727	0.560411633728465	NRG1	2.79614815812547	+
8128991	8128991	0.000265438639166567	0.00000340821865827558	19.0616665019704	7.1074724439298	0.900979926917816	LAMA4	2.56026083312683	-
7951372	7951372	0.000271494647423689	0.00000350598547241768	18.9616235346578	7.08143957524816	0.80571444309634	CASP4	2.55008242721833	-
8096116	8096116	0.000271494647423689	0.00000352466210683067	18.9428869794818	7.07654255462141	0.644351860515471	AGPAT9	2.42954250354712	+
8092765	8092765	0.000271494647423689	0.00000353440214095912	18.9331621658292	7.07399818004204	0.643166044893289	MB21D2	2.93225756893884	-
8067140	8067140	0.000271494647423689	0.00000355221329342295	18.9154604539905	7.06936204392283	0.684634730084374	CYP24A1	2.28137243282578	-
7902687	7902687	0.000280167896835505	0.00000379950947798079	18.6800046208898	7.00711242669649	0.691284070262759	CYR61	2.89852709131018	+
8048940	8048940	0.000280167896835505	0.0000038015083557406	18.6781758472965	7.00662465699833	0.664446253025096	SP100	2.27381710581122	+
8029006	8029006	0.00029168080714096	0.0000040159017102728	18.4883631248079	6.95563395917956	0.785635814500142	AXL	3.01042751529789	+
8149774	8149774	0.000307503751616658	0.00000442528661305755	18.1571064703676	6.86488862408245	0.776183795306788	LOXL2	2.97904693679524	-
8122365	8122365	0.000320189502789555	0.00000472478657326911	17.9369009615674	6.80329700102603	0.660641561972719	GPR126	3.00283719189667	+
8078330	8078330	0.000320189502789555	0.00000473532942462817	17.9294519553458	6.80119546314364	0.661162614468984	RBMS3	2.72501263943395	+
8120362	8120362	0.000322086904143033	0.00000481138618886612	17.8762881682798	6.78616209943657	0.653575885412529	BEND6	2.47194952693493	+
7964757	7964757	0.000322086904143033	0.00000482369358371951	17.8677786069281	6.78375016014849	0.969617096135534	RBMS1P1	2.68788871605939	-
8170428	8170428	0.000322086904143033	0.00000484311238555472	17.8544040976499	6.77995614575542	0.616655218551252	MTM1	2.47623420598421	+
7946089	7946089	0.000323469506945487	0.0000048939262057592	17.819704154483	6.77009459008917	0.763291351409023	TRIM5	2.49959562917469	-
7919326	7919326	0.000329651423139459	0.00000504865116964302	17.7166100879416	6.74064125896517	0.670945903354617	ACP6	2.6528981280496	-
8055624	8055624	0.000335372145393052	0.00000520889876511594	17.6136971734953	6.71100717826441	0.610034067872444	ZEB2	2.65270623361745	-
8056184	8056184	0.000336218541119752	0.00000525061419223475	17.5875193929333	6.70343184848611	0.762742541468838	ITGB6	2.55421498826899	-
8109407	8109407	0.000339555350248555	0.00000531843252428134	17.5454810884508	6.69123490512574	0.586383681376736	GALNT10	2.96657815233264	+
7937330	7937330	0.000339555350248555	0.00000532639963417027	17.5405841228319	6.68981154268688	0.60717167023113	IFITM2	2.81829763998278	+
