ID	adj.P.Val	P.Value	F	GENE_SYMBOL	GENE_NAME	AveExpr	GO_ID
25278	25278	7.69970475162477e-16	1.66491352153519e-18	65.9663461558229	ZNF229	zinc finger protein 229	-0.281201229875	GO:0003677(DNA binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
14764	14764	8.66913507938679e-16	1.95263983588684e-18	65.4291341488036			-0.278797065666667	
9994	9994	1.21822308607688e-15	2.82624902281501e-18	64.1971776387879			-0.2687361909375	
39862	39862	1.28002610740382e-15	3.00321471020595e-18	63.9967112565959	HBB	hemoglobin, beta	-0.2803172494375	GO:0003674(molecular_function)|GO:0005344(oxygen transporter activity)|GO:0005506(iron ion binding)|GO:0005833(hemoglobin complex)|GO:0006810(transport)|GO:0008150(biological_process)|GO:0008217(regulation of blood pressure)|GO:0015671(oxygen transport)|GO:0019825(oxygen binding)|GO:0020037(heme binding)|GO:0030185(nitric oxide transport)|GO:0030492(hemoglobin binding)|GO:0045429(positive regulation of nitric oxide biosynthetic process)|GO:0046872(metal ion binding)|GO:0050880(regulation of blood vessel size)
15445	15445	1.28002610740382e-15	3.0272933143546e-18	63.9703915066236	BCL2	B-cell CLL/lymphoma 2	-0.3574073973125	GO:0000082(G1/S transition of mitotic cell cycle)|GO:0000159(protein phosphatase type 2A complex)|GO:0000902(cell morphogenesis)|GO:0001101(response to acid)|GO:0001541(ovarian follicle development)|GO:0001658(ureteric bud branching)|GO:0001662(behavioral fear response)|GO:0001666(response to hypoxia)|GO:0001782(B cell homeostasis)|GO:0001836(release of cytochrome c from mitochondria)|GO:0001952(regulation of cell-matrix adhesion)|GO:0002020(protease binding)|GO:0002320(lymphoid progenitor cell differentiation)|GO:0002326(B cell lineage commitment)|GO:0002360(T cell lineage commitment)|GO:0002520(immune system development)|GO:0003014(renal system process)|GO:0005622(intracellular)|GO:0005624(membrane fraction)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005739(mitochondrion)|GO:0005741(mitochondrial outer membrane)|GO:0005783(endoplasmic reticulum)|GO:0005789(endoplasmic reticulum membrane)|GO:0005792(microsome)|GO:0005829(cytosol)|GO:0005955(calcineurin complex)|GO:0006470(protein amino acid dephosphorylation)|GO:0006582(melanin metabolic process)|GO:0006800(oxygen and reactive oxygen species metabolic process)|GO:0006808(regulation of nitrogen utilization)|GO:0006874(cellular calcium ion homeostasis)|GO:0006916(anti-apoptosis)|GO:0006959(humoral immune response)|GO:0006979(response to oxidative stress)|GO:0007015(actin filament organization)|GO:0007565(female pregnancy)|GO:0007569(cell aging)|GO:0007584(response to nutrient)|GO:0008134(transcription factor binding)|GO:0008219(cell death)|GO:0008284(positive regulation of cell proliferation)|GO:0008584(male gonad development)|GO:0008633(activation of pro-apoptotic gene products)|GO:0009314(response to radiation)|GO:0009408(response to heat)|GO:0009605(response to external stimulus)|GO:0009636(response to toxin)|GO:0009791(post-embryonic development)|GO:0009887(organ morphogenesis)|GO:0010035(response to inorganic substance)|GO:0010039(response to iron ion)|GO:0010224(response to UV-B)|GO:0010332(response to gamma radiation)|GO:0010468(regulation of gene expression)|GO:0010559(regulation of glycoprotein biosynthetic process)|GO:0014031(mesenchymal cell development)|GO:0014042(positive regulation of neuron maturation)|GO:0014911(positive regulation of smooth muscle cell migration)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0016337(cell-cell adhesion)|GO:0016563(transcription activator activity)|GO:0018105(peptidyl-serine phosphorylation)|GO:0018107(peptidyl-threonine phosphorylation)|GO:0021747(cochlear nucleus development)|GO:0022612(gland morphogenesis)|GO:0030097(hemopoiesis)|GO:0030279(negative regulation of ossification)|GO:0030308(negative regulation of cell growth)|GO:0030336(negative regulation of cell migration)|GO:0031000(response to caffeine)|GO:0031069(hair follicle morphogenesis)|GO:0031103(axon regeneration)|GO:0031647(regulation of protein stability)|GO:0031965(nuclear membrane)|GO:0032835(glomerulus development)|GO:0032848(negative regulation of cellular pH reduction)|GO:0032880(regulation of protein localization)|GO:0033033(negative regulation of myeloid cell apoptosis)|GO:0033077(T cell differentiation in the thymus)|GO:0033689(negative regulation of osteoblast proliferation)|GO:0034097(response to cytokine stimulus)|GO:0035094(response to nicotine)
33185	33185	1.6796868614636e-15	4.08600087929521e-18	62.9885158210648	CHAF1A	chromatin assembly factor 1, subunit A (p150)	-0.3729499895625	GO:0003682(chromatin binding)|GO:0005634(nucleus)|GO:0005678(chromatin assembly complex)|GO:0006260(DNA replication)|GO:0006281(DNA repair)|GO:0006335(DNA replication-dependent nucleosome assembly)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006461(protein complex assembly)|GO:0006974(response to DNA damage stimulus)|GO:0007049(cell cycle)|GO:0051082(unfolded protein binding)
13232	13232	1.68861499692111e-15	4.18378831140217e-18	62.911624003486	SETD6	SET domain containing 6	-0.273063077479167	
5588	5588	1.85940951257757e-15	4.69071931456377e-18	62.5408980435711	IRF4	interferon regulatory factor 4	-0.258168918854167	GO:0003700(transcription factor activity)|GO:0003702(RNA polymerase II transcription factor activity)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008134(transcription factor binding)|GO:0016563(transcription activator activity)|GO:0042110(T cell activation)|GO:0043011(myeloid dendritic cell differentiation)|GO:0045082(positive regulation of interleukin-10 biosynthetic process)|GO:0045086(positive regulation of interleukin-2 biosynthetic process)|GO:0045368(positive regulation of interleukin-13 biosynthetic process)|GO:0045404(positive regulation of interleukin-4 biosynthetic process)|GO:0045622(regulation of T-helper cell differentiation)|GO:0045941(positive regulation of transcription)
22767	22767	2.43917646188421e-15	6.37305380044977e-18	61.5563982212698	C12orf51	chromosome 12 open reading frame 51	-0.375592507	GO:0005622(intracellular)|GO:0006464(protein modification process)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0016874(ligase activity)|GO:0016881(acid-amino acid ligase activity)
30942	30942	2.66973956383056e-15	7.09573323720086e-18	61.2144426495123			-0.198745499229167	
42562	42562	3.06837871792161e-15	8.22436352529837e-18	60.7471185441771			-0.4506994693125	
19412	19412	3.32932509435485e-15	8.99878395663181e-18	60.4636754705846	ADAM2	ADAM metallopeptidase domain 2	-0.340048779979167	GO:0004222(metalloendopeptidase activity)|GO:0005178(integrin binding)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005887(integral to plasma membrane)|GO:0006508(proteolysis)|GO:0007155(cell adhesion)|GO:0007342(fusion of sperm to egg plasma membrane)|GO:0008270(zinc ion binding)|GO:0016020(membrane)
26846	26846	4.01105348567758e-15	1.1383488505876e-17	59.7284289539123	DPT	dermatopontin	-0.246192363395833	GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005578(proteinaceous extracellular matrix)|GO:0007155(cell adhesion)
