ID	adj.P.Val	P.Value	F	GENE_SYMBOL	GENE_NAME	AveExpr	GO_ID
14550	14550	1.23520878608302e-16	2.14228611231373e-19	73.2172346962496	GOLGA8A	golgi autoantigen, golgin subfamily a, 8A	0.102011066333333	GO:0005794(Golgi apparatus)|GO:0016020(membrane)
31525	31525	1.3943905141531e-16	2.44977048232858e-19	72.7230453533337	ZMYND15	zinc finger, MYND-type containing 15	0.3599619094375	GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
700	700	2.43378555899322e-16	4.44031421669146e-19	70.5658916230573	LOC100134331	similar to hCG1812074	0.4039458195625	
2015	2015	2.44654063322158e-16	4.51869117111898e-19	70.5032639450814			0.3019102820625	
27529	27529	3.93130443696157e-16	7.52665443930295e-19	68.6977034137157	FMO4	flavin containing monooxygenase 4	0.0168676602083333	GO:0004497(monooxygenase activity)|GO:0004499(flavin-containing monooxygenase activity)|GO:0005783(endoplasmic reticulum)|GO:0005792(microsome)|GO:0006805(xenobiotic metabolic process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0031227(intrinsic to endoplasmic reticulum membrane)|GO:0050660(FAD binding)|GO:0050661(NADP binding)|GO:0055114(oxidation reduction)
19060	19060	4.91509452548119e-16	9.6315792444729e-19	67.839247994251	SNIP	SNAP25-interacting protein	0.235267012708333	GO:0005515(protein binding)|GO:0005737(cytoplasm)|GO:0005925(focal adhesion)|GO:0006887(exocytosis)|GO:0015629(actin cytoskeleton)
19125	19125	5.57431677428374e-16	1.14256104344848e-18	67.2499673885392			-0.011154072625	
27528	27528	6.19201913872414e-16	1.30786004498483e-18	66.7868898426564	FAM160B2	family with sequence similarity 160, member B2	0.295014487229167	
38148	38148	6.19201913872414e-16	1.31101155267263e-18	66.7786659770618	C15orf32	chromosome 15 open reading frame 32	0.175742032479167	
18734	18734	8.08296232952526e-16	1.76599172458488e-18	65.7672878640033			0.0138450607291667	
29949	29949	8.2398709297275e-16	1.83007779350409e-18	65.6471447834491	RILP	Rab interacting lysosomal protein	0.314609986354167	GO:0005765(lysosomal membrane)|GO:0012505(endomembrane system)|GO:0015031(protein transport)|GO:0016020(membrane)|GO:0017137(Rab GTPase binding)|GO:0031410(cytoplasmic vesicle)|GO:0031902(late endosome membrane)
28365	28365	8.2398709297275e-16	1.83739266626804e-18	65.6337113941178			0.3192855810625	
13249	13249	9.12360452111152e-16	2.07555478215254e-18	65.2243858481574	PPIAL4A	peptidylprolyl isomerase A (cyclophilin A)-like 4A	0.313981329958333	GO:0003755(peptidyl-prolyl cis-trans isomerase activity)|GO:0005737(cytoplasm)|GO:0006457(protein folding)|GO:0016853(isomerase activity)
6858	6858	1.06846083607717e-15	2.45473805166727e-18	64.664392766701	C1orf107	chromosome 1 open reading frame 107	0.367164407645833	GO:0005634(nucleus)|GO:0007275(multicellular organismal development)
41456	41456	1.32525517140943e-15	3.16411127259498e-18	63.8248668656477	VSTM2L	V-set and transmembrane domain containing 2 like	0.3027209486875	
2750	2750	1.67004728311017e-15	4.02493545268346e-18	63.0375125900721			0.359131312416667	
870	870	1.68324212091934e-15	4.13256281235688e-18	62.9516667368746	ANKRD34B	ankyrin repeat domain 34B	0.197249993145833	GO:0005634(nucleus)|GO:0005737(cytoplasm)
28124	28124	1.85388116635972e-15	4.63501609266232e-18	62.5795361075969	SLC38A2	solute carrier family 38, member 2	0.34111884175	GO:0005886(plasma membrane)|GO:0006811(ion transport)|GO:0006814(sodium ion transport)|GO:0006865(amino acid transport)|GO:0015293(symporter activity)|GO:0016021(integral to membrane)|GO:0031402(sodium ion binding)
14482	14482	2.20039025386286e-15	5.60047072294306e-18	61.9699071027353			0.0620251371041667	
35691	35691	2.25059933003835e-15	5.77895631741722e-18	61.8693078471191			0.11786853425	
39166	39166	2.38026502831491e-15	6.16551745064339e-18	61.6621141324135	SFI1	Sfi1 homolog, spindle assembly associated (yeast)	0.285590392229167	GO:0005813(centrosome)
20127	20127	2.44444322334592e-15	6.44187348540381e-18	61.5221337968223	MCM5	minichromosome maintenance complex component 5	0.317949952041667	GO:0000166(nucleotide binding)|GO:0003677(DNA binding)|GO:0005515(protein binding)|GO:0005524(ATP binding)|GO:0005634(nucleus)|GO:0005654(nucleoplasm)|GO:0006260(DNA replication)|GO:0006270(DNA replication initiation)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)
30295	30295	3.43757479372633e-15	9.36879856839169e-18	60.3371113780578			0.270191683	
26024	26024	3.54090713565397e-15	9.7301770513725e-18	60.2184375183813			2.45553775347917	
21693	21693	3.9168771697436e-15	1.08515415879105e-17	59.8775060686577	IL13RA1	interleukin 13 receptor, alpha 1	0.323294143770833	GO:0004872(receptor activity)|GO:0004896(cytokine receptor activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005886(plasma membrane)|GO:0005898(interleukin-13 receptor complex)|GO:0007166(cell surface receptor linked signal transduction)|GO:0016020(membrane)|GO:0016021(integral to membrane)
15175	15175	4.01105348567758e-15	1.12140491983315e-17	59.7751110185065	RNF19A	ring finger protein 19A	2.46912132233333	GO:0000226(microtubule cytoskeleton organization)|GO:0005813(centrosome)|GO:0006464(protein modification process)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0008134(transcription factor binding)|GO:0008270(zinc ion binding)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0016874(ligase activity)|GO:0046872(metal ion binding)
25987	25987	4.01105348567758e-15	1.13584868140309e-17	59.7352713792312	RP1-21O18.1	kazrin	-0.0118588062916667	GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005856(cytoskeleton)|GO:0030054(cell junction)|GO:0031424(keratinization)
29332	29332	4.47204167419237e-15	1.29404467853368e-17	59.3306131292864	ATOX1	ATX1 antioxidant protein 1 homolog (yeast)	2.4610714623125	GO:0005829(cytosol)|GO:0006811(ion transport)|GO:0006825(copper ion transport)|GO:0006878(cellular copper ion homeostasis)|GO:0006979(response to oxidative stress)|GO:0016531(copper chaperone activity)|GO:0030001(metal ion transport)|GO:0032767(copper-dependent protein binding)|GO:0046872(metal ion binding)
14012	14012	4.47204167419237e-15	1.30235466536455e-17	59.3108065009305	C9orf156	chromosome 9 open reading frame 156	2.46025928572917	GO:0016787(hydrolase activity)|GO:0044419(interspecies interaction between organisms)
27047	27047	4.47204167419237e-15	1.30947004897855e-17	59.2939516733889			2.45806798185417	
10106	10106	4.56795064989744e-15	1.34784227568657e-17	59.2046722925273	CFHR3	complement factor H-related 3	2.45597654202083	GO:0005576(extracellular region)|GO:0005615(extracellular space)
9189	9189	4.5864618499625e-15	1.38328893275517e-17	59.1245250318206			0.00366561316666667	
31591	31591	4.5864618499625e-15	1.38429598372632e-17	59.1222794366453	NPEPPS	aminopeptidase puromycin sensitive	2.45925759345833	GO:0004177(aminopeptidase activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005829(cytosol)|GO:0006508(proteolysis)|GO:0008233(peptidase activity)|GO:0008237(metallopeptidase activity)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
12684	12684	4.60617486927471e-15	1.40062077922401e-17	59.0861130991442	DRAM	damage-regulated autophagy modulator	0.034323310375	GO:0005765(lysosomal membrane)|GO:0006914(autophagy)|GO:0006915(apoptosis)|GO:0016020(membrane)|GO:0016021(integral to membrane)
16126	16126	4.62101966952714e-15	1.41554311114645e-17	59.0534364701605	CCBP2	chemokine binding protein 2	0.120105672354167	GO:0004872(receptor activity)|GO:0004930(G-protein coupled receptor activity)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006935(chemotaxis)|GO:0006955(immune response)|GO:0007165(signal transduction)|GO:0007186(G-protein coupled receptor protein signaling pathway)|GO:0007275(multicellular organismal development)|GO:0016493(C-C chemokine receptor activity)|GO:0016494(C-X-C chemokine receptor activity)
21451	21451	4.67300561134503e-15	1.44199330755292e-17	58.9963897627845	PSMC3IP	PSMC3 interacting protein	2.46187187664583	GO:0003674(molecular_function)|GO:0003677(DNA binding)|GO:0005515(protein binding)|GO:0005575(cellular_component)|GO:0005634(nucleus)|GO:0006310(DNA recombination)|GO:0007126(meiosis)|GO:0008150(biological_process)
14510	14510	4.7596306556628e-15	1.48710635544021e-17	58.901565318843	LOC100129515	hypothetical protein LOC100129515	2.45979609095833	
21810	21810	4.7596306556628e-15	1.49016523895112e-17	58.8952447819979	ZNF543	zinc finger protein 543	2.452708303875	GO:0003677(DNA binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
8357	8357	4.80779250955295e-15	1.51607304848844e-17	58.8422483988569	LASS5	LAG1 homolog, ceramide synthase 5	2.44355798333333	GO:0003700(transcription factor activity)|GO:0005634(nucleus)|GO:0005783(endoplasmic reticulum)|GO:0005789(endoplasmic reticulum membrane)|GO:0005792(microsome)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008610(lipid biosynthetic process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0031965(nuclear membrane)|GO:0043565(sequence-specific DNA binding)|GO:0046513(ceramide biosynthetic process)|GO:0050291(sphingosine N-acyltransferase activity)
14065	14065	5.05334188640775e-15	1.60488592919227e-17	58.6674904242574	KISS1R	KISS1 receptor	2.44377385072917	GO:0004872(receptor activity)|GO:0005515(protein binding)|GO:0005886(plasma membrane)|GO:0007165(signal transduction)|GO:0007186(G-protein coupled receptor protein signaling pathway)|GO:0007610(behavior)|GO:0008188(neuropeptide receptor activity)|GO:0008285(negative regulation of cell proliferation)|GO:0009986(cell surface)|GO:0016021(integral to membrane)|GO:0030336(negative regulation of cell migration)
5688	5688	5.21841945598223e-15	1.66906674493654e-17	58.5473698360303			2.4272595230625	
39416	39416	5.22972555465477e-15	1.68446236078031e-17	58.5192720224544	ACOT2	acyl-CoA thioesterase 2	0.254611365708333	GO:0000038(very-long-chain fatty acid metabolic process)|GO:0001676(long-chain fatty acid metabolic process)|GO:0004091(carboxylesterase activity)|GO:0005515(protein binding)|GO:0005739(mitochondrion)|GO:0006629(lipid metabolic process)|GO:0006637(acyl-CoA metabolic process)|GO:0016290(palmitoyl-CoA hydrolase activity)|GO:0016787(hydrolase activity)|GO:0016790(thiolester hydrolase activity)
38118	38118	5.30312774504629e-15	1.73313142849349e-17	58.4321791183137			2.42823975139583	
13268	13268	5.30312774504629e-15	1.75588390774558e-17	58.3923351239991	CDKN2A	cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)	0.2443939608125	GO:0000075(cell cycle checkpoint)|GO:0000082(G1/S transition of mitotic cell cycle)|GO:0001953(negative regulation of cell-matrix adhesion)|GO:0003677(DNA binding)|GO:0004861(cyclin-dependent protein kinase inhibitor activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005654(nucleoplasm)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0006309(DNA fragmentation during apoptosis)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006364(rRNA processing)|GO:0006469(negative regulation of protein kinase activity)|GO:0006915(apoptosis)|GO:0006917(induction of apoptosis)|GO:0006919(caspase activation)|GO:0007050(cell cycle arrest)|GO:0008285(negative regulation of cell proliferation)|GO:0008637(apoptotic mitochondrial changes)|GO:0010149(senescence)|GO:0010389(regulation of G2/M transition of mitotic cell cycle)|GO:0019901(protein kinase binding)|GO:0030308(negative regulation of cell growth)|GO:0030889(negative regulation of B cell proliferation)|GO:0031647(regulation of protein stability)|GO:0032088(negative regulation of NF-kappaB transcription factor activity)|GO:0033088(negative regulation of immature T cell proliferation in the thymus)|GO:0042326(negative regulation of phosphorylation)|GO:0045736(negative regulation of cyclin-dependent protein kinase activity)|GO:0045786(negative regulation of cell cycle)|GO:0048103(somatic stem cell division)|GO:0051059(NF-kappaB binding)|GO:0051444(negative regulation of ubiquitin-protein ligase activity)|GO:0055105(ubiquitin-protein ligase inhibitor activity)
1397	1397	5.68079091250249e-15	1.893724925221e-17	58.161905817969			2.43890585695833	
4794	4794	5.78933135218171e-15	1.9429474322028e-17	58.0838363888705			2.42446451904167	
3285	3285	5.79707688959094e-15	1.9586042602848e-17	58.0594357853332	MRPS21	mitochondrial ribosomal protein S21	0.0555818279791667	GO:0003735(structural constituent of ribosome)|GO:0005622(intracellular)|GO:0005739(mitochondrion)|GO:0005763(mitochondrial small ribosomal subunit)|GO:0005840(ribosome)|GO:0006412(translation)
39860	39860	5.81072827046659e-15	1.97630463508898e-17	58.0320942633181	PRO1848	PRO1848 protein	0.0855306598333333	
34568	34568	6.4059844547914e-15	2.20761677947403e-17	57.6965834194965	LRRC58	leucine rich repeat containing 58	2.44300410691667	GO:0005515(protein binding)
1896	1896	6.5130447610363e-15	2.25918168614904e-17	57.6267972716831	CENPE	centromere protein E, 312kDa	0.134703453020833	GO:0000089(mitotic metaphase)|GO:0000166(nucleotide binding)|GO:0000775(chromosome, centromeric region)|GO:0000940(outer kinetochore of condensed chromosome)|GO:0003777(microtubule motor activity)|GO:0005515(protein binding)|GO:0005524(ATP binding)|GO:0005634(nucleus)|GO:0005819(spindle)|GO:0005874(microtubule)|GO:0005875(microtubule associated complex)|GO:0007018(microtubule-based movement)|GO:0007049(cell cycle)|GO:0007079(mitotic chromosome movement towards spindle pole)|GO:0007080(mitotic metaphase plate congression)|GO:0043515(kinetochore binding)|GO:0051301(cell division)|GO:0051382(kinetochore assembly)
25909	25909	6.53081742216518e-15	2.28964042219978e-17	57.5863518931001			2.43634058727083	
28742	28742	6.64999579655692e-15	2.35162137094722e-17	57.5057545125607	ZNF700	zinc finger protein 700	2.4493130399375	GO:0003677(DNA binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
43060	43060	6.67425607250379e-15	2.3811766205772e-17	57.4680991212171			2.420599509	
4508	4508	6.87415028284975e-15	2.47733866084636e-17	57.3488726461974	BAX	BCL2-associated X protein	2.42558009329167	GO:0005737(cytoplasm)|GO:0005739(mitochondrion)|GO:0005741(mitochondrial outer membrane)|GO:0005829(cytosol)|GO:0006917(induction of apoptosis)|GO:0006919(caspase activation)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0042803(protein homodimerization activity)|GO:0042981(regulation of apoptosis)|GO:0043496(regulation of protein homodimerization activity)|GO:0043497(regulation of protein heterodimerization activity)|GO:0043525(positive regulation of neuron apoptosis)|GO:0045786(negative regulation of cell cycle)|GO:0046982(protein heterodimerization activity)
18275	18275	6.88803501222732e-15	2.49785714568236e-17	57.3240582209816	SCN4A	sodium channel, voltage-gated, type IV, alpha subunit	0.218831321125	GO:0001518(voltage-gated sodium channel complex)|GO:0005244(voltage-gated ion channel activity)|GO:0005248(voltage-gated sodium channel activity)|GO:0006811(ion transport)|GO:0006814(sodium ion transport)|GO:0006936(muscle contraction)|GO:0016020(membrane)|GO:0031402(sodium ion binding)
38228	38228	6.89415025576742e-15	2.51560317461613e-17	57.3027676091647			2.41580960275	
19898	19898	7.1985284335615e-15	2.64288157909436e-17	57.1545111542078	ELL2	elongation factor, RNA polymerase II, 2	2.43221354235417	GO:0003702(RNA polymerase II transcription factor activity)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006368(RNA elongation from RNA polymerase II promoter)|GO:0008023(transcription elongation factor complex)
42537	42537	7.29372456775344e-15	2.69426048857257e-17	57.0967629983635			0.20798480825	
12825	12825	7.35757907412483e-15	2.73442022485888e-17	57.0524191536752	MLLT10	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10	0.327708763791667	GO:0003700(transcription factor activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
32390	32390	7.61161378995767e-15	2.84597582974745e-17	56.9327178800192	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase	0.0309103724166667	GO:0000166(nucleotide binding)|GO:0003824(catalytic activity)|GO:0004637(phosphoribosylamine-glycine ligase activity)|GO:0004641(phosphoribosylformylglycinamidine cyclo-ligase activity)|GO:0004644(phosphoribosylglycinamide formyltransferase activity)|GO:0005515(protein binding)|GO:0005524(ATP binding)|GO:0005634(nucleus)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0005739(mitochondrion)|GO:0005829(cytosol)|GO:0006164(purine nucleotide biosynthetic process)|GO:0006189('de novo' IMP biosynthetic process)|GO:0008168(methyltransferase activity)|GO:0009058(biosynthetic process)|GO:0009113(purine base biosynthetic process)|GO:0016740(transferase activity)|GO:0016874(ligase activity)|GO:0030145(manganese ion binding)|GO:0046872(metal ion binding)
29093	29093	7.77862373289707e-15	2.92594130998448e-17	56.8498876012992	MUC12	mucin 12, cell surface associated	2.431989196375	GO:0001558(regulation of cell growth)|GO:0003674(molecular_function)|GO:0005887(integral to plasma membrane)|GO:0016020(membrane)
26237	26237	7.84702863969974e-15	2.96934660330553e-17	56.8059105680044			2.4394133266875	
14119	14119	7.87886006886863e-15	3.01688450054658e-17	56.7585094451154	HRH4	histamine receptor H4	2.4361861495	GO:0004872(receptor activity)|GO:0004930(G-protein coupled receptor activity)|GO:0004969(histamine receptor activity)|GO:0005624(membrane fraction)|GO:0005886(plasma membrane)|GO:0007165(signal transduction)|GO:0007186(G-protein coupled receptor protein signaling pathway)|GO:0008150(biological_process)|GO:0016021(integral to membrane)
10061	10061	8.10834709391102e-15	3.12302036862577e-17	56.6554321372663	MFSD8	major facilitator superfamily domain containing 8	2.43023495233333	GO:0005215(transporter activity)|GO:0005765(lysosomal membrane)|GO:0006810(transport)|GO:0016020(membrane)|GO:0016021(integral to membrane)
35559	35559	9.13034355319025e-15	3.54135313581808e-17	56.2819681259351	ACRC	acidic repeat containing	2.422241023125	GO:0005634(nucleus)
33517	33517	9.13034355319025e-15	3.55778416267296e-17	56.2682545590213	TMEM126A	transmembrane protein 126A	2.430207156	GO:0005739(mitochondrion)|GO:0016020(membrane)|GO:0016021(integral to membrane)
43380	43380	9.58190172030154e-15	3.78806050972556e-17	56.0827270732763			2.417829474	
14099	14099	9.58190172030154e-15	3.79848796714434e-17	56.0746066620037			0.280191430145833	
11810	11810	9.8510623316067e-15	3.92737804963035e-17	55.9761109967498			0.3515922365625	
9930	9930	1.0163023759379e-14	4.07464069457273e-17	55.8676215085702	PDE4DIP	phosphodiesterase 4D interacting protein	0.260533496666667	GO:0003779(actin binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005794(Golgi apparatus)|GO:0005813(centrosome)|GO:0007010(cytoskeleton organization)|GO:0015629(actin cytoskeleton)|GO:0030036(actin cytoskeleton organization)
39610	39610	1.11814980767182e-14	4.50816081206512e-17	55.5705226739079			0.0389526983958333	
