ID	adj.P.Val	P.Value	F	GENE_SYMBOL	GENE_NAME	AveExpr	GO_ID
34209	34209	4.22346966485464e-117	1.17400129669344e-119	5290.21323465318	CNTNAP1	contactin associated protein 1	-0.143518614	GO:0004872(receptor activity)|GO:0005070(SH3/SH2 adaptor activity)|GO:0005102(receptor binding)|GO:0005887(integral to plasma membrane)|GO:0007155(cell adhesion)|GO:0007165(signal transduction)|GO:0016020(membrane)|GO:0017124(SH3 domain binding)|GO:0033270(paranode region of axon)
23231	23231	1.29333222200803e-116	4.26916473560676e-119	5150.79742920094	CARD8	caspase recruitment domain family, member 8	-0.0924358028333333	GO:0005515(protein binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0008656(caspase activator activity)|GO:0032089(NACHT domain binding)|GO:0042803(protein homodimerization activity)|GO:0042981(regulation of apoptosis)|GO:0043124(negative regulation of I-kappaB kinase/NF-kappaB cascade)|GO:0043280(positive regulation of caspase activity)|GO:0050718(positive regulation of interleukin-1 beta secretion)
9272	9272	1.30983964376993e-116	4.4374345124242e-119	5146.67967281206	SLC12A4	solute carrier family 12 (potassium/chloride transporters), member 4	-0.110515304578431	GO:0005215(transporter activity)|GO:0005624(membrane fraction)|GO:0005887(integral to plasma membrane)|GO:0006811(ion transport)|GO:0006813(potassium ion transport)|GO:0006814(sodium ion transport)|GO:0006821(chloride transport)|GO:0006884(cell volume homeostasis)|GO:0015293(symporter activity)|GO:0015379(potassium:chloride symporter activity)|GO:0016020(membrane)|GO:0030955(potassium ion binding)
8473	8473	1.412466642563e-116	4.90780626324879e-119	5135.96342560704			-0.0873029671862745	
22000	22000	2.56133596341251e-116	9.12220070360607e-119	5070.51768666481	FAM148C	family with sequence similarity 148, member C	0.0637277002745098	
30455	30455	3.47509719565526e-116	1.32151719098666e-118	5031.78274231141	CCNH	cyclin H	0.0742455770196079	GO:0000718(nucleotide-excision repair, DNA damage removal)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005654(nucleoplasm)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006367(transcription initiation from RNA polymerase II promoter)|GO:0006368(RNA elongation from RNA polymerase II promoter)|GO:0007049(cell cycle)|GO:0016301(kinase activity)|GO:0019907(cyclin-dependent protein kinase activating kinase holoenzyme complex)|GO:0045944(positive regulation of transcription from RNA polymerase II promoter)
29893	29893	3.95152100517293e-116	1.54463555622639e-118	5015.56762306115	C14orf100	chromosome 14 open reading frame 100	-0.119916585166667	GO:0005886(plasma membrane)|GO:0016021(integral to membrane)
4246	4246	6.47001033919309e-116	2.75391336536189e-118	4955.91994065744			0.0869624727156863	
8170	8170	7.24045211403047e-116	3.18071070484587e-118	4941.16758436907			-0.110564014735294	
25847	25847	7.24045211403047e-116	3.20763601299126e-118	4940.30584841514	COG3	component of oligomeric golgi complex 3	-0.121456916794118	GO:0005794(Golgi apparatus)|GO:0005801(cis-Golgi network)|GO:0006486(protein amino acid glycosylation)|GO:0006886(intracellular protein transport)|GO:0006888(ER to Golgi vesicle-mediated transport)|GO:0006890(retrograde vesicle-mediated transport, Golgi to ER)|GO:0006891(intra-Golgi vesicle-mediated transport)|GO:0008565(protein transporter activity)|GO:0016020(membrane)|GO:0017119(Golgi transport complex)|GO:0033365(protein localization in organelle)|GO:0050821(protein stabilization)
6957	6957	1.00380139753328e-115	4.62139281352188e-118	4903.11953649027	C15orf15	chromosome 15 open reading frame 15	-0.109199896186275	GO:0003735(structural constituent of ribosome)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0005840(ribosome)|GO:0006412(translation)|GO:0042254(ribosome biogenesis)
17020	17020	1.26673075520693e-115	6.27203379489185e-118	4872.23292901792	TRAPPC6B	trafficking protein particle complex 6B	-0.121239185761586	GO:0005783(endoplasmic reticulum)|GO:0005794(Golgi apparatus)|GO:0016192(vesicle-mediated transport)
23240	23240	1.28166542479743e-115	6.45731364126574e-118	4869.29880239316			-0.139852658470588	
15366	15366	1.35885003836092e-115	6.96422448430283e-118	4861.69040226262			-0.105270841735294	
24118	24118	1.81242211704101e-115	9.60369606840701e-118	4829.46895530793			0.0655165617805316	
9973	9973	2.07849460825651e-115	1.13746664628353e-117	4812.58562733192	ZER1	zer-1 homolog (C. elegans)	-0.0562493286398799	GO:0004842(ubiquitin-protein ligase activity)|GO:0005488(binding)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0031462(Cul2-RING ubiquitin ligase complex)|GO:0051438(regulation of ubiquitin-protein ligase activity)
17295	17295	2.89115363433076e-115	1.63242691306028e-117	4776.74267198511			-0.127602134323529	
4428	4428	2.97677628044662e-115	1.71639399129177e-117	4771.78732866304	UTS2D	urotensin 2 domain containing	-0.119190324843137	GO:0005179(hormone activity)|GO:0005576(extracellular region)
25618	25618	2.97677628044662e-115	1.73248793250455e-117	4770.86584756853	KIAA0226	KIAA0226	-0.117497769659169	
21320	21320	4.22700820170134e-115	2.49684292664777e-117	4734.9205516998	SPP1	secreted phosphoprotein 1	0.0534428814803922	GO:0001503(ossification)|GO:0005125(cytokine activity)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005737(cytoplasm)|GO:0007155(cell adhesion)|GO:0045177(apical part of cell)
32280	32280	5.24529130089876e-115	3.143894195292e-117	4712.39519211326			-0.10121355804902	
27315	27315	5.59579356523873e-115	3.4025846904683e-117	4704.69031488636	CDKAL1	CDK5 regulatory subunit associated protein 1-like 1	-0.10227836495098	GO:0003824(catalytic activity)|GO:0005506(iron ion binding)|GO:0008152(metabolic process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0046872(metal ion binding)|GO:0051539(4 iron, 4 sulfur cluster binding)
28402	28402	6.04182819918114e-115	3.72628389629831e-117	4695.85085734216	ASCL5	achaete-scute complex homolog 5 (Drosophila)	-0.10267643404902	GO:0003677(DNA binding)|GO:0005634(nucleus)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0030528(transcription regulator activity)
37104	37104	9.5902971854365e-115	6.16471500801165e-117	4647.18144693389	LTBP2	latent transforming growth factor beta binding protein 2	-0.0971678053039216	GO:0005509(calcium ion binding)|GO:0005576(extracellular region)|GO:0005578(proteinaceous extracellular matrix)|GO:0006605(protein targeting)|GO:0007179(transforming growth factor beta receptor signaling pathway)|GO:0009306(protein secretion)|GO:0019838(growth factor binding)
10079	10079	9.77709727789292e-115	6.36972112440905e-117	4644.03627268843	PSMG2	proteasome (prosome, macropain) assembly chaperone 2	-0.100466755107843	GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0043248(proteasome assembly)
16114	16114	1.0810695174804e-114	7.23092015687898e-117	4631.86445702007			-0.139169086098039	
11150	11150	1.43808795383498e-114	1.01185827189571e-116	4599.76653726094	LOC284542	hypothetical protein LOC284542	0.0766209046862745	
31860	31860	2.22096459328692e-114	1.60128614700152e-116	4556.27554289849			-0.138716438372549	
42019	42019	2.43645586740214e-114	1.79090805240222e-116	4545.7340582383	CINP	cyclin-dependent kinase 2-interacting protein	-0.0977498108921569	GO:0005634(nucleus)|GO:0006260(DNA replication)|GO:0007049(cell cycle)|GO:0051301(cell division)
21201	21201	2.43645586740214e-114	1.79898148652868e-116	4545.31090506225	SPOCD1	SPOC domain containing 1	-0.116210299813725	GO:0006350(transcription)
23169	23169	2.78010611470645e-114	2.08389478899046e-116	4531.50128242717	SLC7A6OS	solute carrier family 7, member 6 opposite strand	-0.126557030519608	
11247	11247	3.03609489206389e-114	2.320850855643e-116	4521.41183841498			-0.0978728710980392	
31357	31357	3.11426768417685e-114	2.40766004075521e-116	4517.97670099495			-0.0900240708011958	
8909	8909	3.55736759939775e-114	2.78112477367788e-116	4504.51252934212			-0.101060705960784	
9325	9325	6.00233689294419e-114	4.90114374510731e-116	4451.99307322459	KIF19	kinesin family member 19	-0.112893622511457	GO:0000166(nucleotide binding)|GO:0003777(microtubule motor activity)|GO:0005524(ATP binding)|GO:0005874(microtubule)|GO:0005875(microtubule associated complex)|GO:0007018(microtubule-based movement)
11011	11011	8.11728503907395e-114	6.76910496656619e-116	4422.33674804263	APPL1	adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1	-0.0849434922941176	GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005768(endosome)|GO:0007049(cell cycle)|GO:0007165(signal transduction)|GO:0008283(cell proliferation)|GO:0016020(membrane)|GO:0016581(NuRD complex)|GO:0031901(early endosome membrane)
25997	25997	9.11238531646632e-114	7.67808700223448e-116	4410.81776623277	WAS	Wiskott-Aldrich syndrome (eczema-thrombocytopenia)	-0.122153325078431	GO:0005083(small GTPase regulator activity)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0006461(protein complex assembly)|GO:0006952(defense response)|GO:0006955(immune response)|GO:0007596(blood coagulation)|GO:0008544(epidermis development)|GO:0012506(vesicle membrane)|GO:0015629(actin cytoskeleton)|GO:0016197(endosome transport)|GO:0030041(actin filament polymerization)|GO:0030048(actin filament-based movement)|GO:0042110(T cell activation)|GO:0042802(identical protein binding)
20719	20719	9.40686629057617e-114	8.0330278497432e-116	4406.69371164664	LOC100129637	hypothetical LOC100129637	0.0700095228823529	
6487	6487	1.25816163811915e-113	1.11504699558287e-115	4376.88317987023	DIAPH3	diaphanous homolog 3 (Drosophila)	-0.0400824219019608	GO:0003779(actin binding)|GO:0016043(cellular component organization)|GO:0017048(Rho GTPase binding)|GO:0030036(actin cytoskeleton organization)
32432	32432	1.25816163811915e-113	1.12570056225045e-115	4376.02173937101	MIB1	mindbomb homolog 1 (Drosophila)	0.0873278581568627	GO:0001568(blood vessel development)|GO:0001701(in utero embryonic development)|GO:0001756(somitogenesis)|GO:0001841(neural tube formation)|GO:0001947(heart looping)|GO:0004842(ubiquitin-protein ligase activity)|GO:0005515(protein binding)|GO:0005737(cytoplasm)|GO:0005886(plasma membrane)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0007219(Notch signaling pathway)|GO:0007507(heart development)|GO:0008270(zinc ion binding)|GO:0016567(protein ubiquitination)|GO:0016874(ligase activity)|GO:0031410(cytoplasmic vesicle)|GO:0045665(negative regulation of neuron differentiation)|GO:0045807(positive regulation of endocytosis)|GO:0046872(metal ion binding)
9845	9845	1.32789855973535e-113	1.1996303875302e-115	4370.26371030567	LOC554207	hypothetical LOC554207	-0.0761725055980392	
21920	21920	1.36122820359957e-113	1.24156498764728e-115	4367.15652931679			0.0617835703627451	
17033	17033	1.40416109006962e-113	1.29292108710371e-115	4363.49400853913	LAYN	layilin	-0.149518095117647	GO:0001726(ruffle)|GO:0005515(protein binding)|GO:0005529(sugar binding)|GO:0005540(hyaluronic acid binding)|GO:0005925(focal adhesion)|GO:0009986(cell surface)|GO:0016020(membrane)|GO:0016021(integral to membrane)
24117	24117	1.93385700038727e-113	1.86464669078342e-115	4330.54454891446			0.0576823541764706	
38610	38610	2.49423995373528e-113	2.42664067771326e-115	4306.99273505081	SFXN5	sideroflexin 5	0.051379751254902	GO:0005506(iron ion binding)|GO:0005739(mitochondrion)|GO:0006812(cation transport)|GO:0006826(iron ion transport)|GO:0008324(cation transmembrane transporter activity)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0031966(mitochondrial membrane)
23986	23986	2.81302266790093e-113	2.76121926227245e-115	4295.49178985412	HIST1H2BN	histone cluster 1, H2bn	-0.13423684332412	GO:0000786(nucleosome)|GO:0003677(DNA binding)|GO:0005634(nucleus)|GO:0005694(chromosome)|GO:0006334(nucleosome assembly)
13389	13389	8.62503008305028e-113	9.06557192537425e-115	4191.06481478572	LOC283174	hypothetical LOC283174	-0.102798206110965	
7536	7536	9.04592239529599e-113	9.58654041197108e-115	4186.21927828409			-0.106611608656863	
12401	12401	1.07131008177193e-112	1.14464159188627e-114	4170.87943649919	LOC730235	hypothetical LOC730235	-0.100894836088235	
10853	10853	1.45160481495783e-112	1.57618660414983e-114	4143.34458920523	FBXL16	F-box and leucine-rich repeat protein 16	-0.0988966537058824	GO:0006511(ubiquitin-dependent protein catabolic process)
11476	11476	1.47826048491252e-112	1.61797099634275e-114	4141.10066758235	CHMP4C	chromatin modifying protein 4C	-0.0860402018921569	GO:0005737(cytoplasm)|GO:0015031(protein transport)
2165	2165	2.0971016875688e-112	2.34994890285246e-114	4109.22394858884			-0.0733066342941177	
7315	7315	2.24017078641094e-112	2.5297272605405e-114	4102.95667539895			-0.0857955544800111	
7078	7078	2.54525241117093e-112	2.89635220520667e-114	4091.4752007187	NAT14	N-acetyltransferase 14 (GCN5-related, putative)	-0.101200543117647	GO:0003677(DNA binding)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006352(transcription initiation)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008080(N-acetyltransferase activity)|GO:0008152(metabolic process)|GO:0008415(acyltransferase activity)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0016563(transcription activator activity)|GO:0016740(transferase activity)
15033	15033	2.72298664829879e-112	3.12225710194094e-114	4085.11763642199			-0.101290195088235	
27421	27421	3.09006365113855e-112	3.65052689849586e-114	4071.91706528532	ZC3HC1	zinc finger, C3HC-type containing 1	0.074296454094698	GO:0005634(nucleus)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0007049(cell cycle)|GO:0007067(mitosis)|GO:0008270(zinc ion binding)|GO:0019901(protein kinase binding)|GO:0046872(metal ion binding)|GO:0051301(cell division)
14911	14911	3.93207120585694e-112	4.67941066020154e-114	4051.03576560088			-0.104882297666667	
33531	33531	4.14103524837012e-112	4.96406240683701e-114	4046.08537438758	GALC	galactosylceramidase	-0.120432869063331	GO:0004336(galactosylceramidase activity)|GO:0005764(lysosome)|GO:0005975(carbohydrate metabolic process)|GO:0006683(galactosylceramide catabolic process)|GO:0008152(metabolic process)|GO:0016798(hydrolase activity, acting on glycosyl bonds)|GO:0043169(cation binding)
10263	10263	4.2118548027448e-112	5.08554393312654e-114	4044.06029242976	SP1	Sp1 transcription factor	-0.0973573570686275	GO:0001503(ossification)|GO:0001829(trophectodermal cell differentiation)|GO:0001889(liver development)|GO:0001892(embryonic placenta development)|GO:0003690(double-stranded DNA binding)|GO:0003700(transcription factor activity)|GO:0003702(RNA polymerase II transcription factor activity)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0006350(transcription)|GO:0008022(protein C-terminus binding)|GO:0008270(zinc ion binding)|GO:0016563(transcription activator activity)|GO:0030219(megakaryocyte differentiation)|GO:0030324(lung development)|GO:0042803(protein homodimerization activity)|GO:0043353(enucleate erythrocyte differentiation)|GO:0043565(sequence-specific DNA binding)|GO:0044419(interspecies interaction between organisms)|GO:0045817(positive regulation of transcription from RNA polymerase II promoter, global)|GO:0046872(metal ion binding)|GO:0048596(embryonic camera-type eye morphogenesis)|GO:0048706(embryonic skeletal system development)|GO:0060136(embryonic process involved in female pregnancy)|GO:0060216(definitive hemopoiesis)
35435	35435	4.31577552129582e-112	5.2860002475913e-114	4040.82428652944			0.0547087742439192	
39364	39364	5.01345550611502e-112	6.18407472088545e-114	4027.71620049973	PGM2	phosphoglucomutase 2	-0.0892990087156863	GO:0000287(magnesium ion binding)|GO:0004614(phosphoglucomutase activity)|GO:0005737(cytoplasm)|GO:0005975(carbohydrate metabolic process)|GO:0006006(glucose metabolic process)|GO:0016853(isomerase activity)
34038	34038	6.4331488892175e-112	7.99114220950402e-114	4006.39227434979	PHLDB1	pleckstrin homology-like domain, family B, member 1	-0.132175202166667	
20037	20037	7.09779737860594e-112	8.87841228734586e-114	3997.66684992183	MTDH	metadherin	0.074645003245098	GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005730(nucleolus)|GO:0005783(endoplasmic reticulum)|GO:0005789(endoplasmic reticulum membrane)|GO:0005923(tight junction)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0030054(cell junction)|GO:0031965(nuclear membrane)
2506	2506	7.36508014141989e-112	9.27672533448475e-114	3994.03556738614	SRC	v-src sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog (avian)	0.156718371156863	GO:0000166(nucleotide binding)|GO:0004715(non-membrane spanning protein tyrosine kinase activity)|GO:0005070(SH3/SH2 adaptor activity)|GO:0005515(protein binding)|GO:0005524(ATP binding)|GO:0005829(cytosol)|GO:0005886(plasma membrane)|GO:0005901(caveola)|GO:0006468(protein amino acid phosphorylation)|GO:0007172(signal complex assembly)|GO:0007243(protein kinase cascade)|GO:0007265(Ras protein signal transduction)|GO:0016740(transferase activity)|GO:0042169(SH2 domain binding)|GO:0044419(interspecies interaction between organisms)
16650	16650	8.07111188275917e-112	1.02361217415118e-113	3985.90434172955			-0.12902709227451	
34956	34956	9.76659543440641e-112	1.2471243301405e-113	3969.6358848571	KDELC2	KDEL (Lys-Asp-Glu-Leu) containing 2	-0.0891010145392157	GO:0005783(endoplasmic reticulum)|GO:0005788(endoplasmic reticulum lumen)
16410	16410	1.0897400709393e-111	1.40175927134081e-113	3960.03891060617	RCN1	reticulocalbin 1, EF-hand calcium binding domain	0.057343339127451	GO:0005509(calcium ion binding)|GO:0005783(endoplasmic reticulum)|GO:0005788(endoplasmic reticulum lumen)
32518	32518	1.0897400709393e-111	1.41045231558336e-113	3959.53195538895	ITGB3	integrin, beta 3 (platelet glycoprotein IIIa, antigen CD61)	-0.10568425704902	GO:0004872(receptor activity)|GO:0005178(integrin binding)|GO:0005886(plasma membrane)|GO:0007044(cell-substrate junction assembly)|GO:0007155(cell adhesion)|GO:0007160(cell-matrix adhesion)|GO:0007229(integrin-mediated signaling pathway)|GO:0007596(blood coagulation)|GO:0008305(integrin complex)|GO:0009897(external side of plasma membrane)|GO:0030334(regulation of cell migration)|GO:0031092(platelet alpha granule membrane)|GO:0042802(identical protein binding)|GO:0044419(interspecies interaction between organisms)
26232	26232	1.14770723017581e-111	1.49544896218182e-113	3954.73683542583			0.050932628745098	
25592	25592	1.70011556501848e-111	2.27430330970158e-113	3920.55015283118			-0.152213608911765	
22111	22111	2.03681613087496e-111	2.75455980579512e-113	3905.02594446002	DOLK	dolichol kinase	-0.119892110441176	GO:0005624(membrane fraction)|GO:0005783(endoplasmic reticulum)|GO:0005789(endoplasmic reticulum membrane)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0016740(transferase activity)|GO:0030176(integral to endoplasmic reticulum membrane)
33777	33777	2.3799484308255e-111	3.2457601080577e-113	3891.77810718202	TPSAB1	tryptase alpha/beta 1	0.0542071444803922	GO:0004252(serine-type endopeptidase activity)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0006508(proteolysis)|GO:0006952(defense response)|GO:0008233(peptidase activity)
30586	30586	3.16685023866675e-111	4.34644143249953e-113	3868.31364763173	FAM154B	family with sequence similarity 154, member B	-0.0819093226766829	
17467	17467	3.31075695690776e-111	4.60146901585513e-113	3863.74838604417	PLCD4	phospholipase C, delta 4	-0.105623052705882	GO:0004435(phosphoinositide phospholipase C activity)|GO:0004871(signal transducer activity)|GO:0005509(calcium ion binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005783(endoplasmic reticulum)|GO:0006629(lipid metabolic process)|GO:0007242(intracellular signaling cascade)|GO:0007340(acrosome reaction)|GO:0008081(phosphoric diester hydrolase activity)|GO:0016020(membrane)|GO:0016042(lipid catabolic process)|GO:0016787(hydrolase activity)
39669	39669	3.32184936811175e-111	4.64574138521535e-113	3862.98224339931			-0.0661264004019608	
9914	9914	3.76429693034019e-111	5.32992008031143e-113	3852.0064333674	FRMD5	FERM domain containing 5	-0.104427936294118	GO:0005488(binding)|GO:0005737(cytoplasm)|GO:0005794(Golgi apparatus)|GO:0005856(cytoskeleton)|GO:0005886(plasma membrane)|GO:0008092(cytoskeletal protein binding)|GO:0016021(integral to membrane)|GO:0019898(extrinsic to membrane)
24058	24058	3.76908171045648e-111	5.36943537625836e-113	3851.41719964058	LOC142937	hypothetical protein BC008131	-0.117725449186487	
22145	22145	4.55698592310732e-111	6.65022268139359e-113	3834.39074771027	RNF13	ring finger protein 13	-0.149211386411765	GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
38602	38602	4.55856299980501e-111	6.69212254140937e-113	3833.89199781499	CCDC14	coiled-coil domain containing 14	-0.0769825417254902	GO:0005507(copper ion binding)|GO:0009055(electron carrier activity)
35228	35228	4.76141993349574e-111	7.03128377948468e-113	3829.96840211304	MAGEA6	melanoma antigen family A, 6	-0.127694028705882	GO:0003674(molecular_function)|GO:0005515(protein binding)|GO:0005575(cellular_component)|GO:0008150(biological_process)
13303	13303	5.23533894203042e-111	7.77660666337041e-113	3821.98482570583	FOXN3	forkhead box N3	-0.135290727284314	GO:0000077(DNA damage checkpoint)|GO:0000085(G2 phase of mitotic cell cycle)|GO:0003700(transcription factor activity)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0007049(cell cycle)|GO:0008022(protein C-terminus binding)|GO:0016564(transcription repressor activity)|GO:0043565(sequence-specific DNA binding)|GO:0045892(negative regulation of transcription, DNA-dependent)
8513	8513	5.54475262309142e-111	8.33254172858595e-113	3816.5229387552			-0.111859549715686	
33444	33444	6.08955752676411e-111	9.20416095949405e-113	3808.66694780574			-0.117620961431373	
40455	40455	6.3020079463334e-111	9.5800155542768e-113	3805.51103476904			-0.11461167745098	
5935	5935	7.62243234150022e-111	1.16534754352331e-112	3790.09958405136	ACTG2	actin, gamma 2, smooth muscle, enteric	0.0629092941862745	GO:0000166(nucleotide binding)|GO:0005515(protein binding)|GO:0005524(ATP binding)|GO:0005737(cytoplasm)|GO:0005856(cytoskeleton)
25669	25669	1.44297335181414e-110	2.23114364682868e-112	3739.45344890739			-0.107644437245098	
17614	17614	1.8624012982505e-110	2.91202426759112e-112	3718.88062523815	ACSS1	acyl-CoA synthetase short-chain family member 1	-0.12535053227451	GO:0003824(catalytic activity)|GO:0003987(acetate-CoA ligase activity)|GO:0005739(mitochondrion)|GO:0005759(mitochondrial matrix)|GO:0006085(acetyl-CoA biosynthetic process)|GO:0008152(metabolic process)|GO:0016208(AMP binding)|GO:0016874(ligase activity)
7558	7558	3.11132810946298e-110	4.94590899958066e-112	3678.29761686719	PIK3R3	phosphoinositide-3-kinase, regulatory subunit 3 (gamma)	-0.092501650627451	GO:0005515(protein binding)|GO:0005737(cytoplasm)|GO:0005942(phosphoinositide 3-kinase complex)|GO:0008286(insulin receptor signaling pathway)|GO:0016301(kinase activity)|GO:0016303(1-phosphatidylinositol-3-kinase activity)|GO:0035014(phosphoinositide 3-kinase regulator activity)
27100	27100	3.36279528728663e-110	5.37486390601755e-112	3671.96566767293			-0.11686923595098	
10840	10840	3.39242970251173e-110	5.45169818419622e-112	3670.88616566984			-0.131971407941176	
23841	23841	3.6485280572501e-110	5.89494630514696e-112	3664.94681857447			-0.121478323156863	
17494	17494	4.6938525129178e-110	7.70620330908152e-112	3644.66155534869			-0.117433835754902	
19184	19184	5.29251909445248e-110	8.73504715032984e-112	3635.21202658725	KCNH5	potassium voltage-gated channel, subfamily H (eag-related), member 5	-0.123757686088235	GO:0000155(two-component sensor activity)|GO:0000160(two-component signal transduction system (phosphorelay))|GO:0005216(ion channel activity)|GO:0005244(voltage-gated ion channel activity)|GO:0005249(voltage-gated potassium channel activity)|GO:0005516(calmodulin binding)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006811(ion transport)|GO:0006813(potassium ion transport)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0030955(potassium ion binding)
