ID	adj.P.Val	P.Value	F	GENE_SYMBOL	GENE_NAME	AveExpr	GO_ID
42970	42970	0.00000000387082983405167	0.000000000104624091737325	23.7259885727362	ZC3H15	zinc finger CCCH-type containing 15	-0.593987442770833	GO:0003676(nucleic acid binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0008270(zinc ion binding)|GO:0019221(cytokine-mediated signaling pathway)|GO:0046872(metal ion binding)
28332	28332	0.00000000395501108902068	0.000000000107522994446651	23.6834176877998	KYNU	kynureninase (L-kynurenine hydrolase)	-0.2179750298125	GO:0005625(soluble fraction)|GO:0005737(cytoplasm)|GO:0005739(mitochondrion)|GO:0005829(cytosol)|GO:0006569(tryptophan catabolic process)|GO:0008152(metabolic process)|GO:0009435(NAD biosynthetic process)|GO:0016787(hydrolase activity)|GO:0019805(quinolinate biosynthetic process)|GO:0030170(pyridoxal phosphate binding)|GO:0030429(kynureninase activity)|GO:0034341(response to interferon-gamma)|GO:0034516(response to vitamin B6)|GO:0042803(protein homodimerization activity)|GO:0043420(anthranilate metabolic process)
32683	32683	0.00000000396210878461028	0.000000000107894441529694	23.6780496083194	SOD1	superoxide dismutase 1, soluble	-0.110271575625	GO:0000187(activation of MAPK activity)|GO:0000303(response to superoxide)|GO:0001541(ovarian follicle development)|GO:0001819(positive regulation of cytokine production)|GO:0001890(placenta development)|GO:0001895(retina homeostasis)|GO:0002262(myeloid cell homeostasis)|GO:0004784(superoxide dismutase activity)|GO:0005507(copper ion binding)|GO:0005615(extracellular space)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005739(mitochondrion)|GO:0005759(mitochondrial matrix)|GO:0005777(peroxisome)|GO:0005829(cytosol)|GO:0005886(plasma membrane)|GO:0006302(double-strand break repair)|GO:0006309(DNA fragmentation during apoptosis)|GO:0006749(glutathione metabolic process)|GO:0006879(cellular iron ion homeostasis)|GO:0006916(anti-apoptosis)|GO:0007283(spermatogenesis)|GO:0007566(embryo implantation)|GO:0007569(cell aging)|GO:0007605(sensory perception of sound)|GO:0007626(locomotory behavior)|GO:0008217(regulation of blood pressure)|GO:0008270(zinc ion binding)|GO:0009408(response to heat)|GO:0016209(antioxidant activity)|GO:0016491(oxidoreductase activity)|GO:0019226(transmission of nerve impulse)|GO:0019430(removal of superoxide radicals)|GO:0030346(protein phosphatase 2B binding)|GO:0031012(extracellular matrix)|GO:0031410(cytoplasmic vesicle)|GO:0031667(response to nutrient levels)|GO:0032287(myelin maintenance in the peripheral nervous system)|GO:0032839(dendrite cytoplasm)|GO:0033081(regulation of T cell differentiation in the thymus)|GO:0040014(regulation of multicellular organism growth)|GO:0042493(response to drug)|GO:0042542(response to hydrogen peroxide)|GO:0042554(superoxide release)|GO:0042803(protein homodimerization activity)|GO:0043025(cell soma)|GO:0043065(positive regulation of apoptosis)|GO:0043085(positive regulation of catalytic activity)|GO:0043234(protein complex)|GO:0043524(negative regulation of neuron apoptosis)|GO:0045471(response to ethanol)|GO:0045541(negative regulation of cholesterol biosynthetic process)|GO:0045859(regulation of protein kinase activity)|GO:0046620(regulation of organ growth)|GO:0046688(response to copper ion)|GO:0046716(muscle maintenance)|GO:0046872(metal ion binding)|GO:0048538(thymus development)|GO:0048678(response to axon injury)|GO:0050665(hydrogen peroxide biosynthetic process)|GO:0051087(chaperone binding)|GO:0051881(regulation of mitochondrial membrane potential)|GO:0055114(oxidation reduction)|GO:0060047(heart contraction)|GO:0060052(neurofilament cytoskeleton organization)|GO:0060087(relaxation of vascular smooth muscle)|GO:0060088(auditory receptor cell stereocilium organization)
32884	32884	0.00000000523876147670287	0.000000000147733616434263	23.1921988058673	HLA-F	major histocompatibility complex, class I, F	-0.158083095833333	GO:0002474(antigen processing and presentation of peptide antigen via MHC class I)|GO:0006955(immune response)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0032393(MHC class I receptor activity)|GO:0042612(MHC class I protein complex)
20186	20186	0.00000000636318869214406	0.000000000183885647499174	22.8576151089037	HLA-A	major histocompatibility complex, class I, A	-0.152714682229167	GO:0000139(Golgi membrane)|GO:0002474(antigen processing and presentation of peptide antigen via MHC class I)|GO:0005515(protein binding)|GO:0005887(integral to plasma membrane)|GO:0006955(immune response)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0031901(early endosome membrane)|GO:0032393(MHC class I receptor activity)|GO:0042612(MHC class I protein complex)|GO:0044419(interspecies interaction between organisms)
23545	23545	0.0000000103454674910117	0.000000000321719418099434	22.0167704740843	HLA-DRB1	major histocompatibility complex, class II, DR beta 1	-0.245327974604167	GO:0002504(antigen processing and presentation of peptide or polysaccharide antigen via MHC class II)|GO:0005886(plasma membrane)|GO:0006955(immune response)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0042613(MHC class II protein complex)
32427	32427	0.0000000107020110280164	0.00000000033433991701824	21.9596665134733	IL10	interleukin 10	0.147113606979167	GO:0002237(response to molecule of bacterial origin)|GO:0002740(negative regulation of cytokine secretion during immune response)|GO:0005125(cytokine activity)|GO:0005141(interleukin-10 receptor binding)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006916(anti-apoptosis)|GO:0006954(inflammatory response)|GO:0006955(immune response)|GO:0007253(cytoplasmic sequestering of NF-kappaB)|GO:0007267(cell-cell signaling)|GO:0010468(regulation of gene expression)|GO:0030097(hemopoiesis)|GO:0030183(B cell differentiation)|GO:0030595(leukocyte chemotaxis)|GO:0030886(negative regulation of myeloid dendritic cell activation)|GO:0032695(negative regulation of interleukin-12 production)|GO:0032715(negative regulation of interleukin-6 production)|GO:0032800(receptor biosynthetic process)|GO:0042092(T-helper 2 type immune response)|GO:0042100(B cell proliferation)|GO:0042130(negative regulation of T cell proliferation)|GO:0042742(defense response to bacterium)|GO:0045191(regulation of isotype switching)|GO:0045347(negative regulation of MHC class II biosynthetic process)|GO:0045348(positive regulation of MHC class II biosynthetic process)|GO:0045355(negative regulation of interferon-alpha biosynthetic process)|GO:0050715(positive regulation of cytokine secretion)|GO:0051045(negative regulation of membrane protein ectodomain proteolysis)|GO:0051384(response to glucocorticoid stimulus)
41806	41806	0.000000012735831702104	0.000000000407263102962218	21.6683344514291	IFNA8	interferon, alpha 8	-0.142063741729167	GO:0005125(cytokine activity)|GO:0005126(hematopoietin/interferon-class (D200-domain) cytokine receptor binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006952(defense response)|GO:0009615(response to virus)
23503	23503	0.0000000365587931945847	0.00000000138998677641415	19.909907784608	HLA-B	major histocompatibility complex, class I, B	-0.2180585905625	GO:0002474(antigen processing and presentation of peptide antigen via MHC class I)|GO:0003674(molecular_function)|GO:0005515(protein binding)|GO:0005575(cellular_component)|GO:0005624(membrane fraction)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006952(defense response)|GO:0006955(immune response)|GO:0008150(biological_process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0032393(MHC class I receptor activity)|GO:0042612(MHC class I protein complex)|GO:0044419(interspecies interaction between organisms)
30062	30062	0.0000000764813832174772	0.00000000323333305317718	18.7530471394864	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	-0.174837228458333	GO:0001516(prostaglandin biosynthetic process)|GO:0005125(cytokine activity)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006954(inflammatory response)|GO:0007166(cell surface receptor linked signal transduction)|GO:0008283(cell proliferation)|GO:0016853(isomerase activity)|GO:0043030(regulation of macrophage activation)|GO:0043066(negative regulation of apoptosis)|GO:0050178(phenylpyruvate tautomerase activity)
35006	35006	0.0000000772244993545692	0.00000000327182654877457	18.737123698258	ICAM1	intercellular adhesion molecule 1	-0.205179839729167	GO:0001910(regulation of leukocyte mediated cytotoxicity)|GO:0002291(T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell)|GO:0002457(T cell antigen processing and presentation)|GO:0002693(positive regulation of cellular extravasation)|GO:0004888(transmembrane receptor activity)|GO:0005178(integrin binding)|GO:0005515(protein binding)|GO:0005615(extracellular space)|GO:0005737(cytoplasm)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0007157(heterophilic cell adhesion)|GO:0007159(leukocyte adhesion)|GO:0009897(external side of plasma membrane)|GO:0022614(membrane to membrane docking)|GO:0030155(regulation of cell adhesion)|GO:0033627(cell adhesion mediated by integrin)|GO:0044419(interspecies interaction between organisms)|GO:0046813(virion attachment, binding of host cell surface receptor)|GO:0050900(leukocyte migration)|GO:0051856(adhesion to symbiont)
35133	35133	0.0000000806647539719	0.00000000344301887012074	18.6685964549715	IL3	interleukin 3 (colony-stimulating factor, multiple)	-0.220844508895833	GO:0005125(cytokine activity)|GO:0005135(interleukin-3 receptor binding)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006955(immune response)|GO:0007267(cell-cell signaling)|GO:0007399(nervous system development)|GO:0008284(positive regulation of cell proliferation)|GO:0042523(positive regulation of tyrosine phosphorylation of Stat5 protein)|GO:0045740(positive regulation of DNA replication)|GO:0045885(positive regulation of survival gene product expression)|GO:0050731(positive regulation of peptidyl-tyrosine phosphorylation)
29388	29388	0.0000000845400832656426	0.00000000363699256790723	18.5951181563308	IFNG	interferon, gamma	-0.194293206583333	GO:0000060(protein import into nucleus, translocation)|GO:0001558(regulation of cell growth)|GO:0001781(neutrophil apoptosis)|GO:0005125(cytokine activity)|GO:0005133(interferon-gamma receptor binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006925(inflammatory cell apoptosis)|GO:0006928(cell motion)|GO:0007050(cell cycle arrest)|GO:0007166(cell surface receptor linked signal transduction)|GO:0009615(response to virus)|GO:0019882(antigen processing and presentation)|GO:0030593(neutrophil chemotaxis)|GO:0030968(endoplasmic reticulum unfolded protein response)|GO:0031642(negative regulation of myelination)|GO:0032735(positive regulation of interleukin-12 production)|GO:0034393(positive regulation of smooth muscle cell apoptosis)|GO:0042508(tyrosine phosphorylation of Stat1 protein)|GO:0042742(defense response to bacterium)|GO:0045080(positive regulation of chemokine biosynthetic process)|GO:0045084(positive regulation of interleukin-12 biosynthetic process)|GO:0045348(positive regulation of MHC class II biosynthetic process)|GO:0045410(positive regulation of interleukin-6 biosynthetic process)|GO:0045429(positive regulation of nitric oxide biosynthetic process)|GO:0045449(regulation of transcription)|GO:0045893(positive regulation of transcription, DNA-dependent)|GO:0048304(positive regulation of isotype switching to IgG isotypes)|GO:0048662(negative regulation of smooth muscle cell proliferation)|GO:0050718(positive regulation of interleukin-1 beta secretion)|GO:0050776(regulation of immune response)|GO:0050796(regulation of insulin secretion)|GO:0051044(positive regulation of membrane protein ectodomain proteolysis)|GO:0051712(positive regulation of killing of cells of another organism)
