ID	adj.P.Val	P.Value	F	GENE_SYMBOL	GENE_NAME	AveExpr	GO_ID
2544	2544	0.00000000077783928302773	1.65740018862588e-11	26.7142317983486	CMTM4	CKLF-like MARVEL transmembrane domain containing 4	0.214541085375	GO:0005125(cytokine activity)|GO:0005615(extracellular space)|GO:0006935(chemotaxis)|GO:0016020(membrane)|GO:0016021(integral to membrane)
32683	32683	0.00000000396210878461028	0.000000000107894441529694	23.6780496083194	SOD1	superoxide dismutase 1, soluble	-0.110271575625	GO:0000187(activation of MAPK activity)|GO:0000303(response to superoxide)|GO:0001541(ovarian follicle development)|GO:0001819(positive regulation of cytokine production)|GO:0001890(placenta development)|GO:0001895(retina homeostasis)|GO:0002262(myeloid cell homeostasis)|GO:0004784(superoxide dismutase activity)|GO:0005507(copper ion binding)|GO:0005615(extracellular space)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005739(mitochondrion)|GO:0005759(mitochondrial matrix)|GO:0005777(peroxisome)|GO:0005829(cytosol)|GO:0005886(plasma membrane)|GO:0006302(double-strand break repair)|GO:0006309(DNA fragmentation during apoptosis)|GO:0006749(glutathione metabolic process)|GO:0006879(cellular iron ion homeostasis)|GO:0006916(anti-apoptosis)|GO:0007283(spermatogenesis)|GO:0007566(embryo implantation)|GO:0007569(cell aging)|GO:0007605(sensory perception of sound)|GO:0007626(locomotory behavior)|GO:0008217(regulation of blood pressure)|GO:0008270(zinc ion binding)|GO:0009408(response to heat)|GO:0016209(antioxidant activity)|GO:0016491(oxidoreductase activity)|GO:0019226(transmission of nerve impulse)|GO:0019430(removal of superoxide radicals)|GO:0030346(protein phosphatase 2B binding)|GO:0031012(extracellular matrix)|GO:0031410(cytoplasmic vesicle)|GO:0031667(response to nutrient levels)|GO:0032287(myelin maintenance in the peripheral nervous system)|GO:0032839(dendrite cytoplasm)|GO:0033081(regulation of T cell differentiation in the thymus)|GO:0040014(regulation of multicellular organism growth)|GO:0042493(response to drug)|GO:0042542(response to hydrogen peroxide)|GO:0042554(superoxide release)|GO:0042803(protein homodimerization activity)|GO:0043025(cell soma)|GO:0043065(positive regulation of apoptosis)|GO:0043085(positive regulation of catalytic activity)|GO:0043234(protein complex)|GO:0043524(negative regulation of neuron apoptosis)|GO:0045471(response to ethanol)|GO:0045541(negative regulation of cholesterol biosynthetic process)|GO:0045859(regulation of protein kinase activity)|GO:0046620(regulation of organ growth)|GO:0046688(response to copper ion)|GO:0046716(muscle maintenance)|GO:0046872(metal ion binding)|GO:0048538(thymus development)|GO:0048678(response to axon injury)|GO:0050665(hydrogen peroxide biosynthetic process)|GO:0051087(chaperone binding)|GO:0051881(regulation of mitochondrial membrane potential)|GO:0055114(oxidation reduction)|GO:0060047(heart contraction)|GO:0060052(neurofilament cytoskeleton organization)|GO:0060087(relaxation of vascular smooth muscle)|GO:0060088(auditory receptor cell stereocilium organization)
28844	28844	0.00000000849548822745589	0.000000000255264574079919	22.3621406255837	ULBP2	UL16 binding protein 2	0.181120690875	GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005886(plasma membrane)|GO:0006955(immune response)|GO:0009986(cell surface)|GO:0019882(antigen processing and presentation)|GO:0030101(natural killer cell activation)|GO:0031225(anchored to membrane)|GO:0032393(MHC class I receptor activity)|GO:0042612(MHC class I protein complex)
32427	32427	0.0000000107020110280164	0.00000000033433991701824	21.9596665134733	IL10	interleukin 10	0.147113606979167	GO:0002237(response to molecule of bacterial origin)|GO:0002740(negative regulation of cytokine secretion during immune response)|GO:0005125(cytokine activity)|GO:0005141(interleukin-10 receptor binding)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006916(anti-apoptosis)|GO:0006954(inflammatory response)|GO:0006955(immune response)|GO:0007253(cytoplasmic sequestering of NF-kappaB)|GO:0007267(cell-cell signaling)|GO:0010468(regulation of gene expression)|GO:0030097(hemopoiesis)|GO:0030183(B cell differentiation)|GO:0030595(leukocyte chemotaxis)|GO:0030886(negative regulation of myeloid dendritic cell activation)|GO:0032695(negative regulation of interleukin-12 production)|GO:0032715(negative regulation of interleukin-6 production)|GO:0032800(receptor biosynthetic process)|GO:0042092(T-helper 2 type immune response)|GO:0042100(B cell proliferation)|GO:0042130(negative regulation of T cell proliferation)|GO:0042742(defense response to bacterium)|GO:0045191(regulation of isotype switching)|GO:0045347(negative regulation of MHC class II biosynthetic process)|GO:0045348(positive regulation of MHC class II biosynthetic process)|GO:0045355(negative regulation of interferon-alpha biosynthetic process)|GO:0050715(positive regulation of cytokine secretion)|GO:0051045(negative regulation of membrane protein ectodomain proteolysis)|GO:0051384(response to glucocorticoid stimulus)
41806	41806	0.000000012735831702104	0.000000000407263102962218	21.6683344514291	IFNA8	interferon, alpha 8	-0.142063741729167	GO:0005125(cytokine activity)|GO:0005126(hematopoietin/interferon-class (D200-domain) cytokine receptor binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006952(defense response)|GO:0009615(response to virus)
40557	40557	0.000000017649135607314	0.000000000593512162121761	21.1190383116298	GDF3	growth differentiation factor 3	0.799933173	GO:0005125(cytokine activity)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0008083(growth factor activity)
43771	43771	0.0000000254711351943127	0.000000000912777351941607	20.501959904552	STAT1	signal transducer and activator of transcription 1, 91kDa	0.249770956479167	GO:0003700(transcription factor activity)|GO:0004871(signal transducer activity)|GO:0005062(hematopoietin/interferon-class (D200-domain) cytokine receptor signal transducer activity)|GO:0005509(calcium ion binding)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006366(transcription from RNA polymerase II promoter)|GO:0006919(caspase activation)|GO:0007165(signal transduction)|GO:0007249(I-kappaB kinase/NF-kappaB cascade)|GO:0007260(tyrosine phosphorylation of STAT protein)|GO:0009615(response to virus)|GO:0044419(interspecies interaction between organisms)
42829	42829	0.0000000636494247784734	0.00000000260779565448213	19.0437366701641	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	1.0312196564375	GO:0000166(nucleotide binding)|GO:0004716(receptor signaling protein tyrosine kinase activity)|GO:0004872(receptor activity)|GO:0005020(stem cell factor receptor activity)|GO:0005515(protein binding)|GO:0005524(ATP binding)|GO:0005615(extracellular space)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005886(plasma membrane)|GO:0007165(signal transduction)|GO:0007169(transmembrane receptor protein tyrosine kinase signaling pathway)|GO:0007243(protein kinase cascade)|GO:0007283(spermatogenesis)|GO:0008284(positive regulation of cell proliferation)|GO:0009314(response to radiation)|GO:0009897(external side of plasma membrane)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0016740(transferase activity)|GO:0018108(peptidyl-tyrosine phosphorylation)|GO:0019221(cytokine-mediated signaling pathway)|GO:0030097(hemopoiesis)|GO:0043406(positive regulation of MAP kinase activity)|GO:0048066(pigmentation during development)|GO:0050673(epithelial cell proliferation)
12286	12286	0.0000000723451443979536	0.00000000302436173621195	18.8430931649999	EREG	epiregulin	0.183108392583333	GO:0001525(angiogenesis)|GO:0001550(ovarian cumulus expansion)|GO:0001556(oocyte maturation)|GO:0001819(positive regulation of cytokine production)|GO:0005154(epidermal growth factor receptor binding)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0007143(female meiosis)|GO:0007173(epidermal growth factor receptor signaling pathway)|GO:0007267(cell-cell signaling)|GO:0007275(multicellular organismal development)|GO:0008083(growth factor activity)|GO:0009299(mRNA transcription)|GO:0009887(organ morphogenesis)|GO:0016481(negative regulation of transcription)|GO:0019221(cytokine-mediated signaling pathway)|GO:0030216(keratinocyte differentiation)|GO:0030728(ovulation)|GO:0042060(wound healing)|GO:0042327(positive regulation of phosphorylation)|GO:0042700(luteinizing hormone signaling pathway)|GO:0043616(keratinocyte proliferation)|GO:0045089(positive regulation of innate immune response)|GO:0045410(positive regulation of interleukin-6 biosynthetic process)|GO:0045740(positive regulation of DNA replication)|GO:0045741(positive regulation of epidermal growth factor receptor activity)|GO:0045840(positive regulation of mitosis)|GO:0046982(protein heterodimerization activity)|GO:0048146(positive regulation of fibroblast proliferation)|GO:0048160(primary follicle stage, oogenesis)|GO:0048661(positive regulation of smooth muscle cell proliferation)|GO:0050680(negative regulation of epithelial cell proliferation)|GO:0051151(negative regulation of smooth muscle cell differentiation)
25714	25714	0.000000113582132710912	0.00000000516782458445486	18.1282121592386	OSMR	oncostatin M receptor	0.189435721770833	GO:0002675(positive regulation of acute inflammatory response)|GO:0004872(receptor activity)|GO:0004924(oncostatin-M receptor activity)|GO:0005900(oncostatin-M receptor complex)|GO:0007166(cell surface receptor linked signal transduction)|GO:0008284(positive regulation of cell proliferation)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019838(growth factor binding)|GO:0034097(response to cytokine stimulus)
13607	13607	0.000000130457874759215	0.00000000606493802515979	17.9177655506274	IL19	interleukin 19	-0.09570886725	GO:0005125(cytokine activity)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006800(oxygen and reactive oxygen species metabolic process)|GO:0006915(apoptosis)|GO:0006917(induction of apoptosis)|GO:0006955(immune response)|GO:0007165(signal transduction)|GO:0042226(interleukin-6 biosynthetic process)
23368	23368	0.00000015517987518832	0.00000000739600909742743	17.6588910540596	KIT	v-kit Hardy-Zuckerman 4 feline sarcoma viral oncogene homolog	0.220100810875	GO:0000166(nucleotide binding)|GO:0004716(receptor signaling protein tyrosine kinase activity)|GO:0004872(receptor activity)|GO:0005020(stem cell factor receptor activity)|GO:0005515(protein binding)|GO:0005524(ATP binding)|GO:0005615(extracellular space)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005886(plasma membrane)|GO:0007165(signal transduction)|GO:0007169(transmembrane receptor protein tyrosine kinase signaling pathway)|GO:0007243(protein kinase cascade)|GO:0007283(spermatogenesis)|GO:0008284(positive regulation of cell proliferation)|GO:0009314(response to radiation)|GO:0009897(external side of plasma membrane)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0016740(transferase activity)|GO:0018108(peptidyl-tyrosine phosphorylation)|GO:0019221(cytokine-mediated signaling pathway)|GO:0030097(hemopoiesis)|GO:0043406(positive regulation of MAP kinase activity)|GO:0048066(pigmentation during development)|GO:0050673(epithelial cell proliferation)
30308	30308	0.000000379168140436018	0.0000000208471164899502	16.3417783087725	BMP2	bone morphogenetic protein 2	0.268948394	GO:0001658(ureteric bud branching)|GO:0005125(cytokine activity)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006954(inflammatory response)|GO:0007267(cell-cell signaling)|GO:0008083(growth factor activity)|GO:0008285(negative regulation of cell proliferation)|GO:0009790(embryonic development)|GO:0009887(organ morphogenesis)|GO:0016566(specific transcriptional repressor activity)|GO:0030501(positive regulation of bone mineralization)|GO:0030509(BMP signaling pathway)|GO:0032582(negative regulation of gene-specific transcription)|GO:0035051(cardiac cell differentiation)|GO:0040007(growth)|GO:0042475(odontogenesis of dentine-containing tooth)|GO:0045165(cell fate commitment)|GO:0045669(positive regulation of osteoblast differentiation)|GO:0045786(negative regulation of cell cycle)|GO:0045941(positive regulation of transcription)|GO:0048711(positive regulation of astrocyte differentiation)|GO:0051216(cartilage development)|GO:0060317(cardiac epithelial to mesenchymal transition)
28938	28938	0.000000432879121348198	0.0000000242682193174238	16.1534716195967	BIRC5	baculoviral IAP repeat-containing 5	0.143652114958333	GO:0000086(G2/M transition of mitotic cell cycle)|GO:0000775(chromosome, centromeric region)|GO:0000910(cytokinesis)|GO:0004869(cysteine-type endopeptidase inhibitor activity)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0005694(chromosome)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0005814(centriole)|GO:0005829(cytosol)|GO:0005876(spindle microtubule)|GO:0005881(cytoplasmic microtubule)|GO:0006915(apoptosis)|GO:0006916(anti-apoptosis)|GO:0007049(cell cycle)|GO:0007067(mitosis)|GO:0008017(microtubule binding)|GO:0008270(zinc ion binding)|GO:0030496(midbody)|GO:0031021(interphase microtubule organizing center)|GO:0031503(protein complex localization)|GO:0031536(positive regulation of exit from mitosis)|GO:0031577(spindle checkpoint)|GO:0042803(protein homodimerization activity)|GO:0043027(caspase inhibitor activity)|GO:0043154(negative regulation of caspase activity)|GO:0043234(protein complex)|GO:0045931(positive regulation of mitotic cell cycle)|GO:0046872(metal ion binding)|GO:0046982(protein heterodimerization activity)|GO:0048037(cofactor binding)|GO:0051087(chaperone binding)|GO:0051303(establishment of chromosome localization)
19598	19598	0.00000060024254601176	0.0000000351246736162027	15.7003096825736	MYH9	myosin, heavy chain 9, non-muscle	0.103271847645833	GO:0000146(microfilament motor activity)|GO:0000166(nucleotide binding)|GO:0000212(meiotic spindle organization)|GO:0000904(cell morphogenesis involved in differentiation)|GO:0000910(cytokinesis)|GO:0001525(angiogenesis)|GO:0001701(in utero embryonic development)|GO:0001725(stress fiber)|GO:0001726(ruffle)|GO:0001768(establishment of T cell polarity)|GO:0001772(immunological synapse)|GO:0001931(uropod)|GO:0003774(motor activity)|GO:0003779(actin binding)|GO:0005516(calmodulin binding)|GO:0005524(ATP binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005819(spindle)|GO:0005826(contractile ring)|GO:0005829(cytosol)|GO:0005886(plasma membrane)|GO:0005913(cell-cell adherens junction)|GO:0005938(cell cortex)|GO:0006509(membrane protein ectodomain proteolysis)|GO:0006928(cell motion)|GO:0007132(meiotic metaphase I)|GO:0007229(integrin-mediated signaling pathway)|GO:0007520(myoblast fusion)|GO:0007605(sensory perception of sound)|GO:0008305(integrin complex)|GO:0008360(regulation of cell shape)|GO:0015031(protein transport)|GO:0016337(cell-cell adhesion)|GO:0016459(myosin complex)|GO:0016887(ATPase activity)|GO:0030048(actin filament-based movement)|GO:0030220(platelet formation)|GO:0030224(monocyte differentiation)|GO:0030863(cortical cytoskeleton)|GO:0030898(actin-dependent ATPase activity)|GO:0031532(actin cytoskeleton reorganization)|GO:0031594(neuromuscular junction)|GO:0032154(cleavage furrow)|GO:0032796(uropod organization)|GO:0042803(protein homodimerization activity)|GO:0043495(protein anchor)|GO:0043531(ADP binding)|GO:0043534(blood vessel endothelial cell migration)|GO:0050900(leukocyte migration)|GO:0051015(actin filament binding)|GO:0051295(establishment of meiotic spindle localization)
14481	14481	0.000000871022750081992	0.0000000543248867035393	15.1748739380701	TLR3	toll-like receptor 3	0.123159962854167	GO:0003725(double-stranded RNA binding)|GO:0004888(transmembrane receptor activity)|GO:0005515(protein binding)|GO:0005768(endosome)|GO:0005783(endoplasmic reticulum)|GO:0005789(endoplasmic reticulum membrane)|GO:0005887(integral to plasma membrane)|GO:0006954(inflammatory response)|GO:0006972(hyperosmotic response)|GO:0007165(signal transduction)|GO:0007250(activation of NF-kappaB-inducing kinase activity)|GO:0009597(detection of virus)|GO:0010008(endosome membrane)|GO:0016020(membrane)|GO:0032635(interleukin-6 production)|GO:0032640(tumor necrosis factor production)|GO:0042742(defense response to bacterium)|GO:0043123(positive regulation of I-kappaB kinase/NF-kappaB cascade)|GO:0043330(response to exogenous dsRNA)|GO:0045078(positive regulation of interferon-gamma biosynthetic process)|GO:0045080(positive regulation of chemokine biosynthetic process)|GO:0045087(innate immune response)|GO:0045356(positive regulation of interferon-alpha biosynthetic process)|GO:0045359(positive regulation of interferon-beta biosynthetic process)|GO:0045671(negative regulation of osteoclast differentiation)|GO:0046330(positive regulation of JNK cascade)|GO:0051092(positive regulation of NF-kappaB transcription factor activity)
44479	44479	0.00000232484758741474	0.000000168510474498291	13.8552148893129	IGF2BP2	insulin-like growth factor 2 mRNA binding protein 2	0.103404056354167	GO:0000166(nucleotide binding)|GO:0003723(RNA binding)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0008150(biological_process)|GO:0009653(anatomical structure morphogenesis)|GO:0017148(negative regulation of translation)|GO:0042035(regulation of cytokine biosynthetic process)|GO:0044430(cytoskeletal part)|GO:0045182(translation regulator activity)|GO:0048027(mRNA 5'-UTR binding)
27469	27469	0.00000345874063337668	0.000000266278700923069	13.3394228650403	CD276	CD276 molecule	0.150485539666667	GO:0005102(receptor binding)|GO:0008283(cell proliferation)|GO:0009897(external side of plasma membrane)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0042102(positive regulation of T cell proliferation)|GO:0045078(positive regulation of interferon-gamma biosynthetic process)|GO:0050776(regulation of immune response)
37950	37950	0.00000353828532403887	0.000000273518373586084	13.3094891529408	IL15RA	interleukin 15 receptor, alpha	0.095413688	GO:0000139(Golgi membrane)|GO:0004872(receptor activity)|GO:0004896(cytokine receptor activity)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005634(nucleus)|GO:0005783(endoplasmic reticulum)|GO:0005789(endoplasmic reticulum membrane)|GO:0005794(Golgi apparatus)|GO:0007165(signal transduction)|GO:0008283(cell proliferation)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0030659(cytoplasmic vesicle membrane)|GO:0031410(cytoplasmic vesicle)|GO:0031965(nuclear membrane)
