ID	adj.P.Val	P.Value	F	GENE_SYMBOL	GENE_NAME	AveExpr	GO_ID
40836	40836	4.40050637914278e-12	1.35493213962389e-13	18.9532902328996	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	0.896486228071429	GO:0000122(negative regulation of transcription from RNA polymerase II promoter)|GO:0003700(transcription factor activity)|GO:0004871(signal transducer activity)|GO:0005062(hematopoietin/interferon-class (D200-domain) cytokine receptor signal transducer activity)|GO:0005509(calcium ion binding)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006928(cell motion)|GO:0007165(signal transduction)|GO:0007259(JAK-STAT cascade)|GO:0007399(nervous system development)|GO:0008134(transcription factor binding)|GO:0032355(response to estradiol stimulus)|GO:0032870(cellular response to hormone stimulus)|GO:0044419(interspecies interaction between organisms)|GO:0070102(interleukin-6-mediated signaling pathway)
4634	4634	9.62601990278693e-12	3.23057180781416e-13	18.234379417712	THPO	thrombopoietin	0.0822628156904762	GO:0005125(cytokine activity)|GO:0005179(hormone activity)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0007275(multicellular organismal development)|GO:0008083(growth factor activity)|GO:0008283(cell proliferation)
217	217	1.05785725314544e-11	3.59791078732712e-13	18.1463317404116	CD1A	CD1a molecule	0.0752997125952381	GO:0005768(endosome)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006955(immune response)|GO:0010008(endosome membrane)|GO:0019882(antigen processing and presentation)|GO:0042612(MHC class I protein complex)
37093	37093	1.20683862081442e-11	4.16985481976107e-13	18.0260912812448	TAPBP	TAP binding protein (tapasin)	0.177526820690476	GO:0000139(Golgi membrane)|GO:0005783(endoplasmic reticulum)|GO:0005789(endoplasmic reticulum membrane)|GO:0005792(microsome)|GO:0006461(protein complex assembly)|GO:0006890(retrograde vesicle-mediated transport, Golgi to ER)|GO:0006955(immune response)|GO:0015433(peptide antigen-transporting ATPase activity)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019885(antigen processing and presentation of endogenous peptide antigen via MHC class I)|GO:0042288(MHC class I protein binding)|GO:0042605(peptide antigen binding)|GO:0042824(MHC class I peptide loading complex)|GO:0046978(TAP1 binding)|GO:0046979(TAP2 binding)|GO:0050823(peptide antigen stabilization)|GO:0051082(unfolded protein binding)
72	72	1.36440528462004e-11	4.78803395147877e-13	17.9138129781135	IFNG	interferon, gamma	0.07256135975	GO:0000060(protein import into nucleus, translocation)|GO:0001558(regulation of cell growth)|GO:0001781(neutrophil apoptosis)|GO:0005125(cytokine activity)|GO:0005133(interferon-gamma receptor binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006925(inflammatory cell apoptosis)|GO:0006928(cell motion)|GO:0007050(cell cycle arrest)|GO:0007166(cell surface receptor linked signal transduction)|GO:0009615(response to virus)|GO:0019882(antigen processing and presentation)|GO:0030593(neutrophil chemotaxis)|GO:0030968(endoplasmic reticulum unfolded protein response)|GO:0031642(negative regulation of myelination)|GO:0032735(positive regulation of interleukin-12 production)|GO:0034393(positive regulation of smooth muscle cell apoptosis)|GO:0042508(tyrosine phosphorylation of Stat1 protein)|GO:0042742(defense response to bacterium)|GO:0045080(positive regulation of chemokine biosynthetic process)|GO:0045084(positive regulation of interleukin-12 biosynthetic process)|GO:0045348(positive regulation of MHC class II biosynthetic process)|GO:0045410(positive regulation of interleukin-6 biosynthetic process)|GO:0045429(positive regulation of nitric oxide biosynthetic process)|GO:0045449(regulation of transcription)|GO:0045893(positive regulation of transcription, DNA-dependent)|GO:0048304(positive regulation of isotype switching to IgG isotypes)|GO:0048662(negative regulation of smooth muscle cell proliferation)|GO:0050718(positive regulation of interleukin-1 beta secretion)|GO:0050776(regulation of immune response)|GO:0050796(regulation of insulin secretion)|GO:0051044(positive regulation of membrane protein ectodomain proteolysis)|GO:0051712(positive regulation of killing of cells of another organism)
628	628	3.02751452389707e-11	1.15244263021962e-12	17.2091606689471	RQCD1	RCD1 required for cell differentiation1 homolog (S. pombe)	0.0839214621666667	GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0007548(sex differentiation)|GO:0019221(cytokine-mediated signaling pathway)
26376	26376	3.57184375850853e-11	1.3773445310644e-12	17.067966893483	SP100	SP100 nuclear antigen	0.911558551011905	GO:0000122(negative regulation of transcription from RNA polymerase II promoter)|GO:0003677(DNA binding)|GO:0003713(transcription coactivator activity)|GO:0003714(transcription corepressor activity)|GO:0005634(nucleus)|GO:0005694(chromosome)|GO:0006978(DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator)|GO:0016605(PML body)|GO:0019900(kinase binding)|GO:0019904(protein domain specific binding)|GO:0034340(response to type I interferon)|GO:0034341(response to interferon-gamma)|GO:0042803(protein homodimerization activity)|GO:0043433(negative regulation of transcription factor activity)|GO:0045893(positive regulation of transcription, DNA-dependent)|GO:0051271(negative regulation of cell motion)|GO:0060333(interferon-gamma-mediated signaling pathway)|GO:0060337(type I interferon-mediated signaling pathway)
10756	10756	4.9151144557868e-11	1.95621488915361e-12	16.7918648652989	BMP7	bone morphogenetic protein 7	0.227898064071429	GO:0001503(ossification)|GO:0001707(mesoderm formation)|GO:0001822(kidney development)|GO:0001837(epithelial to mesenchymal transition)|GO:0005125(cytokine activity)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0007411(axon guidance)|GO:0007435(salivary gland morphogenesis)|GO:0008083(growth factor activity)|GO:0008201(heparin binding)|GO:0008285(negative regulation of cell proliferation)|GO:0009880(embryonic pattern specification)|GO:0009887(organ morphogenesis)|GO:0030501(positive regulation of bone mineralization)|GO:0030509(BMP signaling pathway)|GO:0030855(epithelial cell differentiation)|GO:0040007(growth)|GO:0042325(regulation of phosphorylation)|GO:0042475(odontogenesis of dentine-containing tooth)|GO:0043065(positive regulation of apoptosis)|GO:0045669(positive regulation of osteoblast differentiation)|GO:0045786(negative regulation of cell cycle)|GO:0045941(positive regulation of transcription)|GO:0045944(positive regulation of transcription from RNA polymerase II promoter)|GO:0048468(cell development)|GO:0048596(embryonic camera-type eye morphogenesis)|GO:0048646(anatomical structure formation)|GO:0048754(branching morphogenesis of a tube)|GO:0050768(negative regulation of neurogenesis)|GO:0051216(cartilage development)
28347	28347	1.4735022571421e-10	6.61461359660386e-12	15.8511582208343	GREM2	gremlin 2, cysteine knot superfamily, homolog (Xenopus laevis)	0.0619913027857143	GO:0005125(cytokine activity)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0030509(BMP signaling pathway)
26457	26457	6.19725741871507e-10	3.26215523290698e-11	14.6600882109944	FCGRT	Fc fragment of IgG, receptor, transporter, alpha	0.215489958845238	GO:0004872(receptor activity)|GO:0005886(plasma membrane)|GO:0006955(immune response)|GO:0007565(female pregnancy)|GO:0016021(integral to membrane)|GO:0019864(IgG binding)|GO:0019882(antigen processing and presentation)|GO:0042612(MHC class I protein complex)
38922	38922	1.63168360703396e-09	9.45525822089726e-11	13.8907150775493	IFNAR2	interferon (alpha, beta and omega) receptor 2	0.0649540427380952	GO:0004872(receptor activity)|GO:0004905(type I interferon receptor activity)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0007166(cell surface receptor linked signal transduction)|GO:0007259(JAK-STAT cascade)|GO:0009615(response to virus)
389	389	4.8918096252516e-09	3.18099294729404e-10	13.0370786215171	MALT1	mucosa associated lymphoid tissue lymphoma translocation gene 1	0.0924737776785714	GO:0002726(positive regulation of T cell cytokine production)|GO:0004197(cysteine-type endopeptidase activity)|GO:0004842(ubiquitin-protein ligase activity)|GO:0004871(signal transducer activity)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005829(cytosol)|GO:0006508(proteolysis)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0006916(anti-apoptosis)|GO:0006952(defense response)|GO:0007250(activation of NF-kappaB-inducing kinase activity)|GO:0008233(peptidase activity)|GO:0019209(kinase activator activity)|GO:0032449(CBM complex)|GO:0032743(positive regulation of interleukin-2 production)|GO:0042981(regulation of apoptosis)|GO:0043123(positive regulation of I-kappaB kinase/NF-kappaB cascade)|GO:0043621(protein self-association)|GO:0050852(T cell receptor signaling pathway)|GO:0050870(positive regulation of T cell activation)|GO:0051168(nuclear export)|GO:0051259(protein oligomerization)
453	453	5.54226889640413e-09	3.65889364942688e-10	12.9401664321731	PML	promyelocytic leukemia	0.0552617661071429	GO:0001666(response to hypoxia)|GO:0003676(nucleic acid binding)|GO:0003677(DNA binding)|GO:0005515(protein binding)|GO:0005622(intracellular)|GO:0005626(insoluble fraction)|GO:0005634(nucleus)|GO:0005654(nucleoplasm)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0006281(DNA repair)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006461(protein complex assembly)|GO:0006917(induction of apoptosis)|GO:0006974(response to DNA damage stimulus)|GO:0006977(DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest)|GO:0008270(zinc ion binding)|GO:0008285(negative regulation of cell proliferation)|GO:0010212(response to ionizing radiation)|GO:0016481(negative regulation of transcription)|GO:0016525(negative regulation of angiogenesis)|GO:0016564(transcription repressor activity)|GO:0016605(PML body)|GO:0030308(negative regulation of cell growth)|GO:0030578(PML body organization)|GO:0031965(nuclear membrane)|GO:0032183(SUMO binding)|GO:0032184(SUMO polymer binding)|GO:0034097(response to cytokine stimulus)|GO:0042771(DNA damage response, signal transduction by p53 class mediator resulting in induction of apoptosis)|GO:0042803(protein homodimerization activity)|GO:0044419(interspecies interaction between organisms)|GO:0046872(metal ion binding)|GO:0051457(maintenance of protein location in nucleus)
20960	20960	5.73098637175526e-09	3.79983533623271e-10	12.9140511743369	CIDEA	cell death-inducing DFFA-like effector a	0.12086663447619	GO:0001659(temperature homeostasis)|GO:0005515(protein binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005739(mitochondrion)|GO:0005740(mitochondrial envelope)|GO:0006309(DNA fragmentation during apoptosis)|GO:0006915(apoptosis)|GO:0008219(cell death)|GO:0008630(DNA damage response, signal transduction resulting in induction of apoptosis)|GO:0008632(apoptotic program)|GO:0019915(sequestering of lipid)|GO:0030512(negative regulation of transforming growth factor beta receptor signaling pathway)|GO:0032720(negative regulation of tumor necrosis factor production)|GO:0042803(protein homodimerization activity)|GO:0043066(negative regulation of apoptosis)|GO:0050710(negative regulation of cytokine secretion)|GO:0050995(negative regulation of lipid catabolic process)
36638	36638	1.23453300956049e-08	8.91482043527922e-10	12.3310010037363	IL6	interleukin 6 (interferon, beta 2)	0.0609403907857143	GO:0001781(neutrophil apoptosis)|GO:0002384(hepatic immune response)|GO:0002446(neutrophil mediated immunity)|GO:0002548(monocyte chemotaxis)|GO:0002675(positive regulation of acute inflammatory response)|GO:0002690(positive regulation of leukocyte chemotaxis)|GO:0005125(cytokine activity)|GO:0005138(interleukin-6 receptor binding)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005896(interleukin-6 receptor complex)|GO:0006953(acute-phase response)|GO:0006954(inflammatory response)|GO:0006959(humoral immune response)|GO:0007435(salivary gland morphogenesis)|GO:0008285(negative regulation of cell proliferation)|GO:0009897(external side of plasma membrane)|GO:0010574(regulation of vascular endothelial growth factor production)|GO:0030072(peptide hormone secretion)|GO:0030168(platelet activation)|GO:0031018(endocrine pancreas development)|GO:0031175(neurite development)|GO:0032494(response to peptidoglycan)|GO:0032722(positive regulation of chemokine production)|GO:0032755(positive regulation of interleukin-6 production)|GO:0032966(negative regulation of collagen biosynthetic process)|GO:0033138(positive regulation of peptidyl-serine phosphorylation)|GO:0042102(positive regulation of T cell proliferation)|GO:0042517(positive regulation of tyrosine phosphorylation of Stat3 protein)|GO:0042832(defense response to protozoan)|GO:0043066(negative regulation of apoptosis)|GO:0043410(positive regulation of MAPKKK cascade)|GO:0045079(negative regulation of chemokine biosynthetic process)|GO:0045630(positive regulation of T-helper 2 cell differentiation)|GO:0045669(positive regulation of osteoblast differentiation)|GO:0045727(positive regulation of translation)|GO:0045765(regulation of angiogenesis)|GO:0045768(positive regulation of anti-apoptosis)|GO:0045944(positive regulation of transcription from RNA polymerase II promoter)|GO:0046427(positive regulation of JAK-STAT cascade)|GO:0046888(negative regulation of hormone secretion)|GO:0048661(positive regulation of smooth muscle cell proliferation)|GO:0050679(positive regulation of epithelial cell proliferation)|GO:0050731(positive regulation of peptidyl-tyrosine phosphorylation)|GO:0050829(defense response to Gram-negative bacterium)|GO:0050830(defense response to Gram-positive bacterium)|GO:0050871(positive regulation of B cell activation)|GO:0051024(positive regulation of immunoglobulin secretion)|GO:0051092(positive regulation of NF-kappaB transcription factor activity)|GO:0051384(response to glucocorticoid stimulus)|GO:0051607(defense response to virus)|GO:0070102(interleukin-6-mediated signaling pathway)
2643	2643	1.52313595124533e-08	1.12321713277411e-09	12.1750204637156	HLA-B	major histocompatibility complex, class I, B	0.218393094797619	GO:0002474(antigen processing and presentation of peptide antigen via MHC class I)|GO:0003674(molecular_function)|GO:0005515(protein binding)|GO:0005575(cellular_component)|GO:0005624(membrane fraction)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006952(defense response)|GO:0006955(immune response)|GO:0008150(biological_process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0032393(MHC class I receptor activity)|GO:0042612(MHC class I protein complex)|GO:0044419(interspecies interaction between organisms)
43109	43109	1.72475055881014e-08	1.29131942642181e-09	12.0812823089984	RACGAP1	Rac GTPase activating protein 1	0.0871947185119048	GO:0000910(cytokinesis)|GO:0000915(cytokinesis, contractile ring formation)|GO:0001669(acrosome)|GO:0005096(GTPase activator activity)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005819(spindle)|GO:0005874(microtubule)|GO:0006811(ion transport)|GO:0007049(cell cycle)|GO:0007108(cytokinesis, initiation of separation)|GO:0007165(signal transduction)|GO:0007242(intracellular signaling cascade)|GO:0007283(spermatogenesis)|GO:0007405(neuroblast proliferation)|GO:0008022(protein C-terminus binding)|GO:0008270(zinc ion binding)|GO:0008272(sulfate transport)|GO:0009790(embryonic development)|GO:0019992(diacylglycerol binding)|GO:0030154(cell differentiation)|GO:0043014(alpha-tubulin binding)|GO:0043015(gamma-tubulin binding)|GO:0046872(metal ion binding)|GO:0048487(beta-tubulin binding)
40380	40380	3.8825654222459e-08	3.17097601663708e-09	11.4847471713139	IL2	interleukin 2	0.123424994666667	GO:0005125(cytokine activity)|GO:0005134(interleukin-2 receptor binding)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006916(anti-apoptosis)|GO:0006955(immune response)|GO:0007267(cell-cell signaling)|GO:0008284(positive regulation of cell proliferation)|GO:0019209(kinase activator activity)|GO:0030101(natural killer cell activation)|GO:0030217(T cell differentiation)|GO:0030307(positive regulation of cell growth)|GO:0042104(positive regulation of activated T cell proliferation)|GO:0042523(positive regulation of tyrosine phosphorylation of Stat5 protein)|GO:0045944(positive regulation of transcription from RNA polymerase II promoter)|GO:0046013(regulation of T cell homeostatic proliferation)|GO:0048304(positive regulation of isotype switching to IgG isotypes)|GO:0050672(negative regulation of lymphocyte proliferation)|GO:0050728(negative regulation of inflammatory response)|GO:0051024(positive regulation of immunoglobulin secretion)
29626	29626	4.03716087124125e-08	3.30905881263304e-09	11.456753364597	TAPBPL	TAP binding protein-like	0.186890059511905	GO:0005783(endoplasmic reticulum)|GO:0005789(endoplasmic reticulum membrane)|GO:0005792(microsome)|GO:0005886(plasma membrane)|GO:0016021(integral to membrane)|GO:0019885(antigen processing and presentation of endogenous peptide antigen via MHC class I)
41215	41215	4.19466352710323e-08	3.45138317104941e-09	11.4291237832773	SEPT7	septin 7	0.339971506761905	GO:0000166(nucleotide binding)|GO:0000910(cytokinesis)|GO:0001725(stress fiber)|GO:0005198(structural molecule activity)|GO:0005515(protein binding)|GO:0005525(GTP binding)|GO:0005634(nucleus)|GO:0007049(cell cycle)|GO:0031105(septin complex)|GO:0051291(protein heterooligomerization)
