ID	adj.P.Val	P.Value	F	GENE_SYMBOL	GENE_NAME	AveExpr	GO_ID
17014	17014	1.09378890654355e-31	1.57673919451286e-34	96.7002097135208			0.387248074130952	
231	231	1.62471814049431e-31	2.37868953154785e-34	95.5655832874268	BLK	B lymphoid tyrosine kinase	0.280172049809524	GO:0000166(nucleotide binding)|GO:0004715(non-membrane spanning protein tyrosine kinase activity)|GO:0005515(protein binding)|GO:0005524(ATP binding)|GO:0006468(protein amino acid phosphorylation)|GO:0007243(protein kinase cascade)|GO:0016740(transferase activity)
25277	25277	4.08782419135333e-31	6.26964937154354e-34	92.9370136284801	PMS2	PMS2 postmeiotic segregation increased 2 (S. cerevisiae)	0.519058026726191	GO:0003677(DNA binding)|GO:0003697(single-stranded DNA binding)|GO:0004519(endonuclease activity)|GO:0005515(protein binding)|GO:0005524(ATP binding)|GO:0005634(nucleus)|GO:0006298(mismatch repair)|GO:0006974(response to DNA damage stimulus)|GO:0016446(somatic hypermutation of immunoglobulin genes)|GO:0016447(somatic recombination of immunoglobulin gene segments)|GO:0016787(hydrolase activity)|GO:0030983(mismatched DNA binding)|GO:0032138(single base insertion or deletion binding)|GO:0032389(MutLalpha complex)|GO:0032407(MutSalpha complex binding)|GO:0045786(negative regulation of cell cycle)
1681	1681	4.08782419135333e-31	6.35312902230735e-34	92.9015785261514	DKC1	dyskeratosis congenita 1, dyskerin	0.41335543327381	GO:0001522(pseudouridine synthesis)|GO:0003720(telomerase activity)|GO:0003723(RNA binding)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005654(nucleoplasm)|GO:0005697(telomerase holoenzyme complex)|GO:0005730(nucleolus)|GO:0006364(rRNA processing)|GO:0006396(RNA processing)|GO:0007004(telomere maintenance via telomerase)|GO:0008283(cell proliferation)|GO:0009982(pseudouridine synthase activity)|GO:0016853(isomerase activity)
156	156	3.90200507966283e-30	6.15222550119148e-33	86.9895428984509	C5orf24	chromosome 5 open reading frame 24	0.409046017392857	
28457	28457	5.7653110225744e-30	9.21992663024039e-33	85.9709192184269	SGSM3	small G protein signaling modulator 3	0.296465900357143	GO:0005097(Rab GTPase activator activity)|GO:0005515(protein binding)|GO:0005622(intracellular)|GO:0005737(cytoplasm)|GO:0007049(cell cycle)|GO:0007050(cell cycle arrest)|GO:0017137(Rab GTPase binding)|GO:0032313(regulation of Rab GTPase activity)|GO:0032486(Rap protein signal transduction)
22455	22455	8.25854819371572e-30	1.35791611627193e-32	85.005671777238	TSPAN4	tetraspanin 4	0.375694479654762	GO:0005515(protein binding)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006461(protein complex assembly)
28942	28942	9.65170604870646e-30	1.60872637251228e-32	84.5860471031056	C19orf31	chromosome 19 open reading frame 31	0.351775937440476	
13481	13481	3.03642693251084e-29	5.19783874745645e-32	81.7306787782499	ZNF644	zinc finger protein 644	0.40392268747619	GO:0003677(DNA binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
13867	13867	5.19651358491351e-29	9.01258071577675e-32	80.4192968377849	CBLL1	Cas-Br-M (murine) ecotropic retroviral transforming sequence-like 1	0.168020109047619	GO:0005515(protein binding)|GO:0005622(intracellular)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0008270(zinc ion binding)|GO:0016874(ligase activity)|GO:0046872(metal ion binding)
20778	20778	8.61424071200702e-29	1.51341481527253e-31	79.20066685064	DKFZp434K191	POM121 membrane glycoprotein-like 1 pseudogene	0.397163809678571	
10447	10447	9.78783028369353e-29	1.76369219248031e-31	78.8438687061783			0.281472073928571	
34478	34478	1.21735002198091e-28	2.27583061523111e-31	78.2525375462835			0.348203525630952	
14615	14615	1.38970534287106e-28	2.62934992907559e-31	77.919285292399	PARP2	poly (ADP-ribose) polymerase 2	0.358694742142857	GO:0003677(DNA binding)|GO:0003950(NAD+ ADP-ribosyltransferase activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0006284(base-excision repair)|GO:0006471(protein amino acid ADP-ribosylation)|GO:0016757(transferase activity, transferring glycosyl groups)
36032	36032	1.73372368468508e-28	3.35834035819802e-31	77.3572402296081	EXOC7	exocyst complex component 7	0.197188016166667	GO:0000145(exocyst)|GO:0005737(cytoplasm)|GO:0005815(microtubule organizing center)|GO:0005886(plasma membrane)|GO:0006887(exocytosis)|GO:0015031(protein transport)|GO:0034451(centriolar satellite)
10909	10909	1.83917121739088e-28	3.60402495468176e-31	77.1957160061201	ELOVL7	ELOVL family member 7, elongation of long chain fatty acids (yeast)	0.350613758238095	GO:0005783(endoplasmic reticulum)|GO:0005789(endoplasmic reticulum membrane)|GO:0006633(fatty acid biosynthetic process)|GO:0016020(membrane)|GO:0016021(integral to membrane)
17611	17611	2.83527782694898e-28	5.61984928647229e-31	76.1858965736693	PMP2	peripheral myelin protein 2	0.309344948154762	GO:0005215(transporter activity)|GO:0006810(transport)|GO:0008289(lipid binding)
25214	25214	3.67069787728435e-28	7.44110658277792e-31	75.5535716489114			0.276840675345238	
29912	29912	8.17245032364191e-28	1.69350503361726e-30	73.7264903364656	BCO2	beta-carotene oxygenase 2	0.299409736035714	GO:0005506(iron ion binding)|GO:0005622(intracellular)|GO:0016119(carotene metabolic process)|GO:0016491(oxidoreductase activity)|GO:0016702(oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen)|GO:0042573(retinoic acid metabolic process)|GO:0042574(retinal metabolic process)|GO:0055114(oxidation reduction)
2292	2292	8.75256962543145e-28	1.83343238319059e-30	73.5520880136045			0.357349441833333	
44034	44034	1.5665283360124e-27	3.31674805921945e-30	72.2607243398451			0.179838775797619	
3301	3301	2.41056919451735e-27	5.15809792281344e-30	71.3111272915393	SLC25A40	solute carrier family 25, member 40	0.41598290047619	GO:0005488(binding)|GO:0005739(mitochondrion)|GO:0005743(mitochondrial inner membrane)|GO:0006810(transport)|GO:0016020(membrane)|GO:0016021(integral to membrane)
23914	23914	2.42788354463884e-27	5.24983265277674e-30	71.2734358699215	IVD	isovaleryl Coenzyme A dehydrogenase	0.757739772035714	GO:0003995(acyl-CoA dehydrogenase activity)|GO:0005739(mitochondrion)|GO:0005759(mitochondrial matrix)|GO:0008152(metabolic process)|GO:0008470(isovaleryl-CoA dehydrogenase activity)|GO:0009055(electron carrier activity)|GO:0050660(FAD binding)|GO:0055114(oxidation reduction)
6352	6352	9.02820372410247e-27	1.97251111840426e-29	68.4901418982116			0.424891240607143	
20998	20998	1.18366652724747e-26	2.61277382864275e-29	67.9108335820984			0.281912935333333	
899	899	2.27362243546434e-26	5.32596196338247e-29	66.4612428408917	ZNF512	zinc finger protein 512	0.438444417309524	GO:0003677(DNA binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
20987	20987	3.64970647321957e-26	8.79605812632596e-29	65.4554295092673			0.183158583738095	
8728	8728	4.75962182620948e-26	1.16854467431771e-28	64.8915599319848	C1orf59	chromosome 1 open reading frame 59	0.252401314023809	
34511	34511	6.42939570949979e-26	1.59297593991706e-28	64.2810115420743	PDE6C	phosphodiesterase 6C, cGMP-specific, cone, alpha prime	0.379192338583333	GO:0005886(plasma membrane)|GO:0007165(signal transduction)|GO:0007601(visual perception)|GO:0016787(hydrolase activity)|GO:0047555(3',5'-cyclic-GMP phosphodiesterase activity)|GO:0050896(response to stimulus)
31284	31284	1.00831456326838e-25	2.53489120056801e-28	63.3744346124729	ZNF304	zinc finger protein 304	0.318885889321429	GO:0003676(nucleic acid binding)|GO:0003677(DNA binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
31525	31525	2.12306105331805e-25	5.54711089003522e-28	61.8697621494535	ZMYND15	zinc finger, MYND-type containing 15	0.417012922726191	GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
4050	4050	2.14759167583375e-25	5.65957668474331e-28	61.831582394133	C2orf27	chromosome 2 open reading frame 27	0.224628961595238	
41817	41817	2.24810624788429e-25	5.97510050792499e-28	61.7284829104259			0.402441244404762	
7465	7465	2.94584285930839e-25	7.96227544917465e-28	61.1851758822446			0.273135162952381	
4029	4029	3.27019639861224e-25	8.91262392125775e-28	60.9728746719001			0.156754663690476	
15568	15568	4.35438965743096e-25	1.20636513247293e-27	60.4058252995707	OR2H1	olfactory receptor, family 2, subfamily H, member 1	0.351977962571429	GO:0004872(receptor activity)|GO:0004984(olfactory receptor activity)|GO:0005886(plasma membrane)|GO:0007165(signal transduction)|GO:0007186(G-protein coupled receptor protein signaling pathway)|GO:0007608(sensory perception of smell)|GO:0016021(integral to membrane)|GO:0050896(response to stimulus)
2382	2382	6.24998697841369e-25	1.74560980544473e-27	59.7195045707539			0.244291396916667	
29892	29892	8.3841296540186e-24	2.51163196608886e-26	54.9501193535176	BRCA1	breast cancer 1, early onset	0.379910879392857	GO:0000075(cell cycle checkpoint)|GO:0000151(ubiquitin ligase complex)|GO:0000724(double-strand break repair via homologous recombination)|GO:0000793(condensed chromosome)|GO:0003674(molecular_function)|GO:0003677(DNA binding)|GO:0003684(damaged DNA binding)|GO:0003713(transcription coactivator activity)|GO:0004842(ubiquitin-protein ligase activity)|GO:0005515(protein binding)|GO:0005575(cellular_component)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0005654(nucleoplasm)|GO:0005737(cytoplasm)|GO:0006260(DNA replication)|GO:0006281(DNA repair)|GO:0006301(postreplication repair)|GO:0006357(regulation of transcription from RNA polymerase II promoter)|GO:0006359(regulation of transcription from RNA polymerase III promoter)|GO:0006974(response to DNA damage stimulus)|GO:0006978(DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator)|GO:0007059(chromosome segregation)|GO:0007098(centrosome cycle)|GO:0008270(zinc ion binding)|GO:0008274(gamma-tubulin ring complex)|GO:0008630(DNA damage response, signal transduction resulting in induction of apoptosis)|GO:0009048(dosage compensation, by inactivation of X chromosome)|GO:0015631(tubulin binding)|GO:0016481(negative regulation of transcription)|GO:0019899(enzyme binding)|GO:0030521(androgen receptor signaling pathway)|GO:0031398(positive regulation of protein ubiquitination)|GO:0031436(BRCA1-BARD1 complex)|GO:0042127(regulation of cell proliferation)|GO:0042802(identical protein binding)|GO:0042981(regulation of apoptosis)|GO:0043009(chordate embryonic development)|GO:0043627(response to estrogen stimulus)|GO:0045717(negative regulation of fatty acid biosynthetic process)|GO:0045739(positive regulation of DNA repair)|GO:0045786(negative regulation of cell cycle)|GO:0045893(positive regulation of transcription, DNA-dependent)|GO:0046600(negative regulation of centriole replication)|GO:0046872(metal ion binding)|GO:0050681(androgen receptor binding)
12825	12825	9.75906546423506e-24	2.96549345198769e-26	54.6633764541311	MLLT10	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 10	0.250919703035714	GO:0003700(transcription factor activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
14021	14021	1.00779612776043e-23	3.08715168537104e-26	54.5941517800534	TERF1	telomeric repeat binding factor (NIMA-interacting) 1	0.332460912083333	GO:0000781(chromosome, telomeric region)|GO:0000783(nuclear telomere cap complex)|GO:0003677(DNA binding)|GO:0003691(double-stranded telomeric DNA binding)|GO:0005634(nucleus)|GO:0005654(nucleoplasm)|GO:0005694(chromosome)|GO:0005819(spindle)|GO:0007049(cell cycle)|GO:0007067(mitosis)|GO:0010521(telomerase inhibitor activity)|GO:0010834(telomere maintenance via telomere shortening)|GO:0032211(negative regulation of telomere maintenance via telomerase)|GO:0032214(negative regulation of telomere maintenance via semi-conservative replication)|GO:0042803(protein homodimerization activity)|GO:0045449(regulation of transcription)|GO:0051301(cell division)|GO:0051974(negative regulation of telomerase activity)
28641	28641	1.06596664374415e-23	3.2893535642712e-26	54.4850599285078	RPP30	ribonuclease P/MRP 30kDa subunit	0.204679482571429	GO:0003824(catalytic activity)|GO:0004526(ribonuclease P activity)|GO:0004540(ribonuclease activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005655(nucleolar ribonuclease P complex)|GO:0008033(tRNA processing)|GO:0016787(hydrolase activity)
4811	4811	1.22291481056305e-23	3.80120827663357e-26	54.2370103491977	CXCR6	chemokine (C-X-C motif) receptor 6	0.328420725	GO:0004930(G-protein coupled receptor activity)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0007165(signal transduction)|GO:0007186(G-protein coupled receptor protein signaling pathway)|GO:0015026(coreceptor activity)|GO:0016493(C-C chemokine receptor activity)|GO:0016494(C-X-C chemokine receptor activity)|GO:0019079(viral genome replication)
43072	43072	2.22133725825575e-23	7.1047568680838e-26	53.1745682895519	ZNF329	zinc finger protein 329	0.614972918059524	GO:0003677(DNA binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
27487	27487	2.44601103762081e-23	7.87845075973097e-26	53.0005714310701			0.44680609822619	
559	559	5.27143964182578e-23	1.73351845328865e-25	51.6877875814073	PDPN	podoplanin	0.29866988647619	GO:0000902(cell morphogenesis)|GO:0001726(ruffle)|GO:0001946(lymphangiogenesis)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006693(prostaglandin metabolic process)|GO:0006833(water transport)|GO:0006865(amino acid transport)|GO:0007049(cell cycle)|GO:0007165(signal transduction)|GO:0007275(multicellular organismal development)|GO:0008283(cell proliferation)|GO:0008360(regulation of cell shape)|GO:0008517(folic acid transporter activity)|GO:0015171(amino acid transmembrane transporter activity)|GO:0015250(water channel activity)|GO:0015884(folic acid transport)|GO:0016337(cell-cell adhesion)|GO:0030027(lamellipodium)|GO:0030175(filopodium)|GO:0048286(alveolus development)|GO:0051272(positive regulation of cell motion)
5482	5482	8.77031298717771e-23	2.94338949723963e-25	50.8208728617299			0.350452003535714	
32625	32625	1.11657157587029e-22	3.79760587328905e-25	50.4076847235244	RECQL4	RecQ protein-like 4	0.537686544833333	GO:0000166(nucleotide binding)|GO:0003676(nucleic acid binding)|GO:0003678(DNA helicase activity)|GO:0005524(ATP binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0006281(DNA repair)|GO:0006310(DNA recombination)|GO:0007275(multicellular organismal development)|GO:0008026(ATP-dependent helicase activity)|GO:0008270(zinc ion binding)|GO:0008284(positive regulation of cell proliferation)|GO:0016787(hydrolase activity)|GO:0043473(pigmentation)|GO:0045875(negative regulation of sister chromatid cohesion)|GO:0048705(skeletal system morphogenesis)
8593	8593	1.19217013612713e-22	4.08157895108507e-25	50.2912252473773			0.260584302345238	
16254	16254	2.0214676381373e-22	7.05740216481476e-25	49.4136907296103	CCPG1	cell cycle progression 1	0.263547815547619	GO:0007049(cell cycle)|GO:0016020(membrane)|GO:0016021(integral to membrane)
38148	38148	2.08007465543692e-22	7.35571594710447e-25	49.3478311491973	C15orf32	chromosome 15 open reading frame 32	0.142119442583333	
830	830	3.44680225047482e-22	1.24217483180389e-24	48.5201578280526			0.162301207059524	
11078	11078	3.49793270332685e-22	1.26848022441972e-24	48.4872802372964	MUC17	mucin 17, cell surface associated	0.197834721940476	GO:0005575(cellular_component)|GO:0005576(extracellular region)|GO:0005886(plasma membrane)|GO:0008150(biological_process)|GO:0016021(integral to membrane)|GO:0030197(extracellular matrix constituent, lubricant activity)
32769	32769	3.69180687808522e-22	1.34710163806069e-24	48.3930282580873	VPS53	vacuolar protein sorting 53 homolog (S. cerevisiae)	0.299808381690476	GO:0005768(endosome)|GO:0005794(Golgi apparatus)|GO:0010008(endosome membrane)|GO:0015031(protein transport)|GO:0016020(membrane)
42893	42893	3.86866045608475e-22	1.42034744316466e-24	48.3101617461856	NOTCH4	Notch homolog 4 (Drosophila)	0.169318176369048	GO:0001569(patterning of blood vessels)|GO:0001709(cell fate determination)|GO:0001763(morphogenesis of a branching structure)|GO:0005509(calcium ion binding)|GO:0005515(protein binding)|GO:0005615(extracellular space)|GO:0005634(nucleus)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006350(transcription)|GO:0007219(Notch signaling pathway)|GO:0007259(JAK-STAT cascade)|GO:0007275(multicellular organismal development)|GO:0007399(nervous system development)|GO:0007420(brain development)|GO:0007568(aging)|GO:0009790(embryonic development)|GO:0009925(basal plasma membrane)|GO:0009986(cell surface)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0030097(hemopoiesis)|GO:0030154(cell differentiation)|GO:0030879(mammary gland development)|GO:0045602(negative regulation of endothelial cell differentiation)|GO:0045893(positive regulation of transcription, DNA-dependent)|GO:0046982(protein heterodimerization activity)|GO:0048661(positive regulation of smooth muscle cell proliferation)|GO:0050785(advanced glycation end-product receptor activity)|GO:0050793(regulation of developmental process)
30843	30843	4.16905964995227e-22	1.54002698964383e-24	48.1837581144764			0.267310685964286	
24112	24112	4.67246124386192e-22	1.73650495582408e-24	47.9966116051099			0.288879104333333	
27528	27528	4.95956706315991e-22	1.8543778464413e-24	47.8944886449211	FAM160B2	family with sequence similarity 160, member B2	0.289457699392857	
32439	32439	5.06952186132784e-22	1.90690846417945e-24	47.8511024172917	C15orf37	chromosome 15 open reading frame 37	0.229090102190476	
29949	29949	5.46873276062816e-22	2.06939005740372e-24	47.7242728670433	RILP	Rab interacting lysosomal protein	0.283686987928571	GO:0005765(lysosomal membrane)|GO:0012505(endomembrane system)|GO:0015031(protein transport)|GO:0016020(membrane)|GO:0017137(Rab GTPase binding)|GO:0031410(cytoplasmic vesicle)|GO:0031902(late endosome membrane)
35139	35139	6.03539744075407e-22	2.29741236454589e-24	47.5625195140203	LAMB3	laminin, beta 3	0.257398473238095	GO:0005198(structural molecule activity)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005604(basement membrane)|GO:0007155(cell adhesion)|GO:0008544(epidermis development)
111	111	6.1166961746479e-22	2.34213651753529e-24	47.5327306869891	ATP6V1C2	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C2	0.167104596428571	GO:0006811(ion transport)|GO:0015078(hydrogen ion transmembrane transporter activity)|GO:0015986(ATP synthesis coupled proton transport)|GO:0015992(proton transport)|GO:0016820(hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances)|GO:0033180(proton-transporting V-type ATPase, V1 domain)
3326	3326	6.29033656557347e-22	2.42279332547934e-24	47.4804535519902			0.120193836964286	
11850	11850	6.58137563631375e-22	2.57936203058448e-24	47.383881176197	CYP2U1	cytochrome P450, family 2, subfamily U, polypeptide 1	0.13047565525	GO:0005506(iron ion binding)|GO:0005783(endoplasmic reticulum)|GO:0005789(endoplasmic reticulum membrane)|GO:0005792(microsome)|GO:0009055(electron carrier activity)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0020037(heme binding)|GO:0046872(metal ion binding)|GO:0050381(unspecific monooxygenase activity)|GO:0055114(oxidation reduction)
34568	34568	7.24780590285883e-22	2.87319827669247e-24	47.2178591668788	LRRC58	leucine rich repeat containing 58	2.03462131215476	GO:0005515(protein binding)
41288	41288	7.37949512850295e-22	2.94202454612929e-24	47.1814898339858	SENP8	SUMO/sentrin specific peptidase family member 8	0.608551136821429	GO:0005515(protein binding)|GO:0006508(proteolysis)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0008233(peptidase activity)|GO:0008234(cysteine-type peptidase activity)
10106	10106	8.29513578353324e-22	3.32575212169497e-24	46.9934767265139	CFHR3	complement factor H-related 3	2.04623400659524	GO:0005576(extracellular region)|GO:0005615(extracellular space)
2341	2341	9.48716074537753e-22	3.82503721743041e-24	46.7796728618521	RAD18	RAD18 homolog (S. cerevisiae)	0.314235750416667	GO:0000785(chromatin)|GO:0003684(damaged DNA binding)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0006281(DNA repair)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0006974(response to DNA damage stimulus)|GO:0008270(zinc ion binding)|GO:0016874(ligase activity)|GO:0046872(metal ion binding)
14012	14012	9.55309381567675e-22	3.87313756970474e-24	46.7606070890205	C9orf156	chromosome 9 open reading frame 156	2.03950197733333	GO:0016787(hydrolase activity)|GO:0044419(interspecies interaction between organisms)
15525	15525	1.238418298244e-21	5.07674235377183e-24	46.3492096809026			0.254129241583333	
5378	5378	1.56191513893808e-21	6.43805821171857e-24	45.9903356047118			0.363944224119048	
18447	18447	1.56271930445127e-21	6.47657166067603e-24	45.9813527095527	PCDHA11	protocadherin alpha 11	2.00854213561905	GO:0005509(calcium ion binding)|GO:0005515(protein binding)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0007155(cell adhesion)|GO:0007156(homophilic cell adhesion)|GO:0007399(nervous system development)
26237	26237	1.63591707945032e-21	6.8168728062417e-24	45.9042808542451			2.0048823794881	
14194	14194	1.63591707945032e-21	6.85362922669909e-24	45.8961932779969	PTRF	polymerase I and transcript release factor	0.302808054654762	GO:0003716(RNA polymerase I transcription termination factor activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005654(nucleoplasm)|GO:0005737(cytoplasm)|GO:0005739(mitochondrion)|GO:0005783(endoplasmic reticulum)|GO:0005792(microsome)|GO:0005886(plasma membrane)|GO:0005901(caveola)|GO:0006350(transcription)|GO:0006353(transcription termination)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006361(transcription initiation from RNA polymerase I promoter)|GO:0042134(rRNA primary transcript binding)
14510	14510	1.64516277813176e-21	6.92941954435298e-24	45.8796564298477	LOC100129515	hypothetical protein LOC100129515	2.03991528882143	
10061	10061	1.93037039768273e-21	8.21767248151984e-24	45.6238451137697	MFSD8	major facilitator superfamily domain containing 8	1.99513071733333	GO:0005215(transporter activity)|GO:0005765(lysosomal membrane)|GO:0006810(transport)|GO:0016020(membrane)|GO:0016021(integral to membrane)
19753	19753	2.13909530447881e-21	9.15440475372151e-24	45.462455838114	CAPN14	calpain 14	0.373516211511905	
15175	15175	2.25586219900957e-21	9.70492781068152e-24	45.3753271181984	RNF19A	ring finger protein 19A	2.03134966233333	GO:0000226(microtubule cytoskeleton organization)|GO:0005813(centrosome)|GO:0006464(protein modification process)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0008134(transcription factor binding)|GO:0008270(zinc ion binding)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0016874(ligase activity)|GO:0046872(metal ion binding)
68	68	2.29429380246257e-21	9.94524115986871e-24	45.3388707550141			0.172704151952381	
31591	31591	2.29429380246257e-21	1.0019019114679e-23	45.3278593435705	NPEPPS	aminopeptidase puromycin sensitive	2.03057009857143	GO:0004177(aminopeptidase activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005829(cytosol)|GO:0006508(proteolysis)|GO:0008233(peptidase activity)|GO:0008237(metallopeptidase activity)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
21810	21810	2.29429380246257e-21	1.0025294449574e-23	45.3269265834909	ZNF543	zinc finger protein 543	2.02339060760714	GO:0003677(DNA binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
26983	26983	2.60933087808147e-21	1.146067349654e-23	45.127925440775	PTGER4	prostaglandin E receptor 4 (subtype EP4)	0.349963117892857	GO:0004872(receptor activity)|GO:0004930(G-protein coupled receptor activity)|GO:0004957(prostaglandin E receptor activity)|GO:0005886(plasma membrane)|GO:0006955(immune response)|GO:0007165(signal transduction)|GO:0007186(G-protein coupled receptor protein signaling pathway)|GO:0007188(G-protein signaling, coupled to cAMP nucleotide second messenger)|GO:0016021(integral to membrane)|GO:0030278(regulation of ossification)
20817	20817	2.6640478333578e-21	1.17610058188195e-23	45.089531338105			0.34973670602381	
29093	29093	2.67709918743481e-21	1.18789228984989e-23	45.0747309895861	MUC12	mucin 12, cell surface associated	2.01157835942857	GO:0001558(regulation of cell growth)|GO:0003674(molecular_function)|GO:0005887(integral to plasma membrane)|GO:0016020(membrane)
